game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-reach,479,J. Waylon Rains,,QA,MGS Contract Test,,Volt,core,L1030
halo-reach,480,James Reeves,,QA,MGS Contract Test,,Volt,core,L1032
halo-reach,481,Oliver Reeves,,QA,MGS Contract Test,,Volt,core,L1034
halo-reach,482,Derek Shefveland,,QA,MGS Contract Test,,Excell,core,L1036
halo-reach,483,Scott Shields,,QA,MGS Contract Test,,Volt,core,L1038
halo-reach,484,Brandon Stewart,,QA,MGS Contract Test,,Volt,core,L1040
halo-reach,485,Kyle Symonds,,QA,MGS Contract Test,,Volt,core,L1042
halo-reach,486,Trevor Weisberg,,QA,MGS Contract Test,,Volt,core,L1044
halo-reach,487,Willie Wight,,QA,MGS Contract Test,,Excell,core,L1046
halo-reach,488,Tim Woodbury,,QA,MGS Contract Test,,Excell,core,L1048
halo-reach,489,Philip Zahoruyko,,QA,MGS Contract Test,,Excell,core,L1050
halo-reach,490,Erick Baca Aguilar,,Special Thanks,MGS Special Thanks,,,special-thanks,L1053
halo-reach,491,Mary Bate,,Special Thanks,MGS Special Thanks,,,special-thanks,L1055
halo-reach,492,Jacob Benton,,Special Thanks,MGS Special Thanks,,,special-thanks,L1057
halo-reach,493,Rachelle Bilbruck,,Special Thanks,MGS Special Thanks,,,special-thanks,L1059
halo-reach,494,Steven Blackburn,,Special Thanks,MGS Special Thanks,,,special-thanks,L1061
halo-reach,495,Hugo Velasco Blanco,,Special Thanks,MGS Special Thanks,,,special-thanks,L1063
halo-reach,496,Jay Box,,Special Thanks,MGS Special Thanks,,Hewlett-Packard,special-thanks,L1065
halo-reach,497,Alicia Brattin,,Special Thanks,MGS Special Thanks,,,special-thanks,L1067
halo-reach,498,James Campbell,,Special Thanks,MGS Special Thanks,,,special-thanks,L1069
halo-reach,499,Dan Cornelius,,Special Thanks,MGS Special Thanks,,,special-thanks,L1071
halo-reach,500,Brian Coyne,,Special Thanks,MGS Special Thanks,,,special-thanks,L1073
halo-reach,501,Jolene Cramer,,Special Thanks,MGS Special Thanks,,,special-thanks,L1075
halo-reach,502,Jamie Davies,,Special Thanks,MGS Special Thanks,,,special-thanks,L1077
halo-reach,503,Craig Davison,,Special Thanks,MGS Special Thanks,,,special-thanks,L1079
halo-reach,504,Aaron Elliot,,Special Thanks,MGS Special Thanks,,,special-thanks,L1081
halo-reach,505,Jose Garcia,,Special Thanks,MGS Special Thanks,,,special-thanks,L1083
halo-reach,506,Andrea Giolito,,Special Thanks,MGS Special Thanks,,,special-thanks,L1085
halo-reach,507,Josh Goldberg,,Special Thanks,MGS Special Thanks,,,special-thanks,L1087
halo-reach,508,Jeremy Goldstein,,Special Thanks,MGS Special Thanks,,,special-thanks,L1089
halo-reach,509,Aaron Greenberg,,Special Thanks,MGS Special Thanks,,,special-thanks,L1091
halo-reach,510,Angela Hession,,Special Thanks,MGS Special Thanks,,,special-thanks,L1093
halo-reach,511,James Houlton,,Special Thanks,MGS Special Thanks,,,special-thanks,L1095
halo-reach,512,Tom Hunt,,Special Thanks,MGS Special Thanks,,,special-thanks,L1097
halo-reach,513,Andy Irving,,Special Thanks,MGS Special Thanks,,,special-thanks,L1099
halo-reach,514,Greg B. Jones,,Special Thanks,MGS Special Thanks,,,special-thanks,L1101
halo-reach,515,Steve Kastner,,Special Thanks,MGS Special Thanks,,,special-thanks,L1103
halo-reach,516,Renee L'Heureux,,Special Thanks,MGS Special Thanks,,,special-thanks,L1105
halo-reach,517,Chris Lee,,Special Thanks,MGS Special Thanks,,,special-thanks,L1107
halo-reach,518,Jaime Limon,,Special Thanks,MGS Special Thanks,,,special-thanks,L1109
halo-reach,519,Niklas Linden,,Special Thanks,MGS Special Thanks,,,special-thanks,L1111
halo-reach,520,Faizan Makhiawala,,Special Thanks,MGS Special Thanks,,,special-thanks,L1113
halo-reach,521,Jason Mangold,,Special Thanks,MGS Special Thanks,,,special-thanks,L1115
halo-reach,522,Caroline McNiel,,Special Thanks,MGS Special Thanks,,,special-thanks,L1117
halo-reach,523,Brandy O'Briant,,Special Thanks,MGS Special Thanks,,,special-thanks,L1119
halo-reach,524,Jeremy Patenaude,,Special Thanks,MGS Special Thanks,,,special-thanks,L1121
halo-reach,525,Tony Picardo,,Special Thanks,MGS Special Thanks,,,special-thanks,L1123
halo-reach,526,Nick Powell,,Special Thanks,MGS Special Thanks,,Brook Street,special-thanks,L1125
halo-reach,527,Carol Ragolski,,Special Thanks,MGS Special Thanks,,,special-thanks,L1127
halo-reach,528,Nancy Ramsey,,Special Thanks,MGS Special Thanks,,,special-thanks,L1129
halo-reach,529,Jeff Rivalt,,Special Thanks,MGS Special Thanks,,,special-thanks,L1131
halo-reach,530,Corrinne Robinson,,Special Thanks,MGS Special Thanks,,"Populus Group, LLC",special-thanks,L1133
halo-reach,531,Jeff Sanborn,,Special Thanks,MGS Special Thanks,,,special-thanks,L1135
halo-reach,532,Taylor Smith,,Special Thanks,MGS Special Thanks,,,special-thanks,L1137
halo-reach,533,Timo Sulzie,,Special Thanks,MGS Special Thanks,,,special-thanks,L1139
halo-reach,534,Cindy Tompkins,,Special Thanks,MGS Special Thanks,,,special-thanks,L1141
halo-reach,535,Kevin Unangst,,Special Thanks,MGS Special Thanks,,,special-thanks,L1143
halo-reach,536,Guy Welch,,Special Thanks,MGS Special Thanks,,,special-thanks,L1145
halo-reach,537,Mikey Wetzel,,Special Thanks,MGS Special Thanks,,,special-thanks,L1147
halo-reach,538,Rich Wickham,,Special Thanks,MGS Special Thanks,,,special-thanks,L1149
halo-reach,539,Rajeev Nattam,,Art,3D Artists,,,core,mobygames:tr3
halo-reach,540,Michael Baldwin,,Engineering,Sandbox Engineers,,,core,mobygames:tr13
halo-reach,541,Daniel Miller,,Design,Mission Designers,,,core,mobygames:tr20
halo-reach,542,Mark Flieg Jr.,,Art,FX Artists,,,core,mobygames:tr32
halo-reach,543,Lee R. Wilson,,Art,Story and Cinematic Lead,,,core,mobygames:tr38
halo-reach,544,Charles Gough,,Engineering,Engineering Overhead,,,core,mobygames:tr39
halo-reach,545,Nile Rodgers,,Audio,Halo 2 Soundtrack 'Never Surrender' appears Courtesy of,,,core,mobygames:tr97
halo-reach,546,Dorje Bellbrook,,Art,Concept Art,,,core,mobygames:tr101
halo-reach,547,Andrew Firth,,Engineering,Engineering,,,core,mobygames:tr103
halo-reach,548,Adrian Mark Perez,,Engineering,Engineering,,,core,mobygames:tr103
halo-reach,549,Phil Kauffmann,,Studio/Business,Security,,,core,mobygames:tr130
halo-reach,550,Ken Malcom,,Other,The Rest of Bungie,,,core,mobygames:tr133
halo-reach,551,Jim Charne,,Special Thanks,Legal,,,special-thanks,mobygames:tr137
halo-reach,552,Matthew Seiji Burns,,Production,Producer,,,special-thanks,mobygames:tr140
halo-reach,553,Clifford Allen Garrett,,Special Thanks,Xbox,,,special-thanks,mobygames:tr142
halo-reach,554,Stephen Theodore,,Art,Technical Artist,,,special-thanks,mobygames:tr144
halo-reach,555,Donald McGowan,,Special Thanks,Microsoft,,,special-thanks,mobygames:tr148
halo-reach,556,Samuel Heine,,Audio,Animators,,Aquent,core,mobygames:tr155
halo-reach,557,Esequiel Ramon Garcia,,Audio,3D Artists,,Filter,core,mobygames:tr156
halo-reach,558,Jason R. Keith,,Audio,Environment Artists,,Aquent,core,mobygames:tr157
halo-reach,559,Anthony Vaccaro,,Audio,Environment Artists,,Aquent,core,mobygames:tr157
halo-reach,560,Hong-Wei David Liu,,Audio,Sound Designers,,Aquent,core,mobygames:tr165
halo-reach,561,Jason Garris Jones,,Audio,Rigger,,Xversity,core,mobygames:tr167
halo-reach,562,Joe Sifferman,,QA,AI Tester,,Volt,core,mobygames:tr173
halo-reach,563,Mariana Sulcs,,QA,Localization Testers,,Volt,publishing,mobygames:tr174
halo-reach,564,Andra Ion Niculescu,,QA,Localization Testers,,Comsys,publishing,mobygames:tr174
halo-reach,565,Eddie Nunez-Tovar,,QA,Localization Testers,,Volt,publishing,mobygames:tr174
halo-reach,566,Lucy Ainsworth,,QA,Testers,,Xversity,core,mobygames:tr175
halo-reach,567,Josh Anderson,,QA,Testers,,Volt,core,mobygames:tr175
halo-reach,568,Michael Axworthy,,QA,Testers,,Excell,core,mobygames:tr175
halo-reach,569,Daniel Callan,,QA,Testers,,Excell,core,mobygames:tr175
halo-reach,570,Andrew Howell,,QA,Testers,,Comsys,core,mobygames:tr175
halo-reach,571,Micah C. Jelmberg,,QA,Testers,,Xversity,core,mobygames:tr175
halo-reach,572,Nina Harrison,,Publishing,Recruiting Coordinator,,Xversity,core,mobygames:tr179
halo-reach,573,Hakeem Kae-Kazim,,Voice,Voice Actor,,,core,mobygames:tr184
halo-reach,574,Carole J. Ruggier,,Voice,Voice Actor,,,core,mobygames:tr188
halo-reach,575,Marcella Lentz Pope,,Voice,Voice Actor,,,core,mobygames:tr190
halo-reach,576,Philip Anthony-Rodriguez,,Voice,Voice Actor,,,core,mobygames:tr191
halo-reach,577,Amanda Philipson,,Voice,Voice Actor,,,core,mobygames:tr192
halo-reach,578,Patrick Gallagher,,Voice,Voice Actor,,,core,mobygames:tr195
halo-reach,579,Courtenay Kellen Taylor,,Voice,Voice Actor,,,core,mobygames:tr198
halo-reach,580,Hans Altweis,,Voice,Motion Capture and Facial Performers,,,core,mobygames:tr220
halo-reach,581,Noah P. Musler,,Publishing,Business Development Manager,,,publishing,mobygames:tr228
halo-reach,582,Bonnie Ross-Ziegler,,Publishing,General Manager,,,publishing,mobygames:tr229
halo-reach,583,Daniel M. Ayoub,,Production,Executive Producers,,,publishing,mobygames:tr241
halo-reach,584,Michael Stout,,Production,Senior Product Manager,,,publishing,mobygames:tr259
halo-reach,585,Kyungsik Hwang,,Publishing,Project Managers,,GlobalWay Co. LTD,publishing,mobygames:tr265
halo-reach,586,Vincent Chia-Lun Tsai,,QA,Testers,,Keywords International,publishing,mobygames:tr273
halo-reach,587,Christopher Barker,,QA,MGS Contract Test,,Excell,publishing,mobygames:tr277
halo-reach,588,Matt Bombard,,QA,MGS Contract Test,,Volt,publishing,mobygames:tr277
halo-reach,589,Robert Campbell,,QA,MGS Contract Test,,Excell,publishing,mobygames:tr277
halo-reach,590,Kyle Green,,QA,MGS Contract Test,,Volt,publishing,mobygames:tr277
halo-reach,591,Scott Kenkelborg,,QA,MGS Contract Test,,Excell,publishing,mobygames:tr277
halo-reach,592,Aaron Elliott,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,593,Andrea Luigi Francesco Giolito,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,594,Steven Kastner,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,595,Christopher Lee,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,596,Jeff Rivait,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,597,Taylor Smith Sr.,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,598,Timo Sulzle,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,599,Cindy Tomkins,,Special Thanks,Special Thanks,,,special-thanks,mobygames:tr279
halo-reach,600,Eddie Kim,,Art,Cinematics,,,core,mobygames:tr281
