game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-4,556,Colin Fogle,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,COMPUCOM SYSTEMS INC,core,L1190
halo-4,557,Bobby Arlauskas,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,GL33K,core,L1192
halo-4,558,Brett Acuff,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,INSIGHT GLOBAL,core,L1194
halo-4,559,Scott Finlay,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,NELSON INTERACTIVE,core,L1196
halo-4,560,Ryan Fox,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1198
halo-4,561,Nathan Peters,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1200
halo-4,562,Chris Pugnetti,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1202
halo-4,563,James Tjaden,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1204
halo-4,564,Elisabeth Walter,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1206
halo-4,565,Byron Welch,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1208
halo-4,566,Paul Wellumson,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,VOLT,core,L1210
halo-4,567,Kathleen Asbury,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1213
halo-4,568,Jared Brunner,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1215
halo-4,569,Luiz Kruel,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1217
halo-4,570,Marcus Luna De Leon,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1219
halo-4,571,Cody McGinley,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1221
halo-4,572,Dan Mod,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1223
halo-4,573,Meagan Quinn,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1225
halo-4,574,Wayne Richardson,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1227
halo-4,575,Paul Russel,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1229
halo-4,576,Michael Walters,,Special Thanks,Certain Affinity - Special Thanks,,Certain Affinity,special-thanks,L1231
halo-4,577,Jeff Edwards,,Production,PRODUCER,,Digital Extremes,core,L1234
halo-4,578,Allen Goode,,Design,LEAD DESIGNER,,Digital Extremes,core,L1236
halo-4,579,Will Makra,,Art,ART DIRECTOR,,Digital Extremes,core,L1238
halo-4,580,Paul Orbine,,QA,QA LEAD,,Digital Extremes,core,L1240
halo-4,581,Frank Trzcinski,,Art,ASSOCIATE ART DIRECTOR,,Digital Extremes,core,L1242
halo-4,582,Michael Marquis,,Art,LEAD ENVIRONMENT ARTIST,,Digital Extremes,core,L1244
halo-4,583,Arman Abounourinejad,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1246
halo-4,584,Joey Adey,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1248
halo-4,585,Jeremy Andress,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1250
halo-4,586,Ryan Andrews,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1252
halo-4,587,James Beck,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1254
halo-4,588,Nick Boehler,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1256
halo-4,589,James Chew,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1258
halo-4,590,Mike Chomicki,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1260
halo-4,591,Dustin Crenna,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1262
halo-4,592,Devin Jackson Croft,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1264
halo-4,593,Kol Crosbie,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1266
halo-4,594,John Dennison,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1268
halo-4,595,Ben Edney,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1270
halo-4,596,Erwin Evegaars,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1272
halo-4,597,Haeyong Gho,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1274
halo-4,598,Dan Hunter,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1276
halo-4,599,Mike Janes,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1278
halo-4,600,Anthony Joseph,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1280
halo-4,601,Joon Kim,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1282
halo-4,602,Kate Lane,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1284
halo-4,603,Andrea Lehnen,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1286
halo-4,604,Ryan Marr,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1288
halo-4,605,Ted Mollwain,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1290
halo-4,606,Phil Nguyen,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1292
halo-4,607,Brian Noon,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1294
halo-4,608,Milton Pangourelias,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1296
halo-4,609,Thomas Pringle,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1298
halo-4,610,Mike Sebalj,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1300
halo-4,611,Craig Sellars,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1302
halo-4,612,Hazel Whorley,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1304
halo-4,613,Andrew Woo,,Other,Additional Multiplayer And Development By: Digital Extremes,,Digital Extremes,core,L1306
halo-4,614,Natahri Felton,,QA,Test Reserves,,,core,L1309
halo-4,615,Joe Djorgee,,QA,Test Reserves,,,core,L1311
halo-4,616,Laura Hawkins,,QA,Test Reserves,,,core,L1313
halo-4,617,Craig Marshall,,QA,Test Reserves,,,core,L1315
halo-4,618,Mark McAllister,,QA,Test Reserves,,,core,L1317
halo-4,619,Adam Alldredge,,QA,Test Reserves,,VOLT,core,L1319
halo-4,620,Samuel Anderson,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1321
halo-4,621,Ryan Atwater,,QA,Test Reserves,,VOLT,core,L1323
halo-4,622,Cody Barbee,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1325
halo-4,623,Jillian Bennett,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1327
halo-4,624,Jessica Boettiger,,QA,Test Reserves,,VOLT,core,L1329
halo-4,625,Alex Bourdages,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1331
halo-4,626,Joshua Brader,,QA,Test Reserves,,ADITI,core,L1333
halo-4,627,Jared Bryant,,QA,Test Reserves,,ADITI,core,L1335
halo-4,628,Chris Carleson,,QA,Test Reserves,,VOLT,core,L1337
halo-4,629,Jared Chow,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1339
halo-4,630,David Clabaugh,,QA,Test Reserves,,ADITI,core,L1341
halo-4,631,Bridgette Cummins,,QA,Test Reserves,,VOLT,core,L1343
halo-4,632,Patrick Daly,,QA,Test Reserves,,ADITI,core,L1345
halo-4,633,Leland Dantzler,,QA,Test Reserves,,VOLT,core,L1347
halo-4,634,Shane Davis,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1349
halo-4,635,Dalrek Davis,,QA,Test Reserves,,VOLT,core,L1351
halo-4,636,Bryan DeCann,,QA,Test Reserves,,VOLT,core,L1353
halo-4,637,Josh Dime,,QA,Test Reserves,,VOLT,core,L1355
halo-4,638,Cody Dixon,,QA,Test Reserves,,ADITI,core,L1357
halo-4,639,Thomas Dowd,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1359
halo-4,640,Nicholas Elgin,,QA,Test Reserves,,VOLT,core,L1361
halo-4,641,Zane Evans,,QA,Test Reserves,,VOLT,core,L1363
halo-4,642,Steve Farnell,,QA,Test Reserves,,VOLT,core,L1365
halo-4,643,Angelica Ferdinand,,QA,Test Reserves,,ADITI,core,L1367
halo-4,644,Courtland Fichter,,QA,Test Reserves,,ADITI,core,L1369
halo-4,645,David Foster,,QA,Test Reserves,,PRITHVI CATALYTIC INC,core,L1371
halo-4,646,Kelsey Fukuhara,,QA,Test Reserves,,VOLT,core,L1373
