game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-mcc,177,Stephen A Schuckenbrock,,Engineering,IT Service Engineering,,Insight Global,core,November 2014 Launch/343 Industries/IT@288503
halo-mcc,178,Thomas R Oakes,,Engineering,IT Service Engineering,,Collabera,core,November 2014 Launch/343 Industries/IT@288565
halo-mcc,179,Daniel Grade,,Studio/Business,IT Service Operations,,Collabera,core,November 2014 Launch/343 Industries/IT@288882
halo-mcc,180,Steven T Rivera,,Studio/Business,IT Service Operations,,Brickred Systems LLC,core,November 2014 Launch/343 Industries/IT@288932
halo-mcc,181,George C. Pelletier,,Engineering,IT Software Design Engineering,,Volt,core,November 2014 Launch/343 Industries/IT@289103
halo-mcc,182,Jimmy Bischoff,,QA,Director of Test,,,core,November 2014 Launch/343 Industries/GAMES TEST ORGANIZATION@289584
halo-mcc,183,Rick Lockyear,,QA,Test Manager,,,core,November 2014 Launch/343 Industries/GAMES TEST ORGANIZATION@289875
halo-mcc,184,Eric Helbig,,QA,Test Lead,,,core,November 2014 Launch/343 Industries/GAMES TEST ORGANIZATION@290120
halo-mcc,185,Jeremy Hall,,Production,Studios Production Services Manager,,,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@290606
halo-mcc,186,Ray Derryberry,,Other,Studios Information Security,,,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@290748
halo-mcc,187,Joe Djorgee,,Production,Studios Release Managers,,,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@291008
halo-mcc,188,Kamel Perez,,Production,Studios Release Managers,,,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@291041
halo-mcc,189,Josh Mulanax,,Production,Studios Release Managers,,,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@291074
halo-mcc,190,Mike Staten,,Production,Studios Release Managers,,Xtreme Consulting Group Inc,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@291108
halo-mcc,191,Estelle Skeels,,Production,Studios Release Managers,,Insight Global,core,November 2014 Launch/343 Industries/RELEASE MANAGEMENT TEAM@291171
halo-mcc,192,Eric “GH057ayame” Hewitt,,Other,343 Pro Team,,Experis,core,November 2014 Launch/343 Industries/343 Pro Team@291566
halo-mcc,193,Vartan “Killer V” Karakashyan,,Other,343 Pro Team,,Experis,core,November 2014 Launch/343 Industries/343 Pro Team@291622
halo-mcc,194,Mason “Neighbor” Cobb,,Other,343 Pro Team,,Experis,core,November 2014 Launch/343 Industries/343 Pro Team@291683
halo-mcc,195,Sean “DeRsKy” Swidersky,,Other,343 Pro Team,,Experis,core,November 2014 Launch/343 Industries/343 Pro Team@291780
halo-mcc,196,Garrett “The Beems” Bemis,,QA,Additional Test Support,,Experis,core,November 2014 Launch/343 Industries/343 Pro Team@292059
halo-mcc,197,Jared Smith,,QA,Additional Test Support,,Insight Global,core,November 2014 Launch/343 Industries/343 Pro Team@292116
halo-mcc,198,Keith Kline,,Production,Senior Program Manager,,,core,November 2014 Launch/Advanced Technology Group/@292734
halo-mcc,199,Bill Schiefelbein,,Production,Principal Program Manager Lead,,,core,November 2014 Launch/Advanced Technology Group/@292878
halo-mcc,200,Mark Findlay,,Production,Principal Program Manager Lead,,,core,November 2014 Launch/Advanced Technology Group/@292917
halo-mcc,201,Jason Kepner,,Production,Program Manager II,,,core,November 2014 Launch/Advanced Technology Group/@293050
halo-mcc,202,Eric Voreis,,Production,Program Manager II,,,core,November 2014 Launch/Advanced Technology Group/@293128
halo-mcc,203,Christopher Palmer,,Production,Program Manager II,,,core,November 2014 Launch/Advanced Technology Group/@293163
halo-mcc,204,Gaz Iqbal,,Other,Senior SDE,,,core,November 2014 Launch/Advanced Technology Group/@293415
halo-mcc,205,Paul Lyttle,,Other,Senior SDE,,,core,November 2014 Launch/Advanced Technology Group/@293446
halo-mcc,206,Wisgary Torres,,Other,Senior SDE,,,core,November 2014 Launch/Advanced Technology Group/@293479
halo-mcc,207,Vance O'Neill,,Other,Principal SDE,,,core,November 2014 Launch/Advanced Technology Group/@293609
halo-mcc,208,Theo Michel,,Other,Principal SDE,,,core,November 2014 Launch/Advanced Technology Group/@293644
halo-mcc,209,David Straily,,Other,SDE II,,,core,November 2014 Launch/Advanced Technology Group/@293808
halo-mcc,210,Ryan Roberts,,Other,SDE II,,,core,November 2014 Launch/Advanced Technology Group/@293976
halo-mcc,211,Harish Kumar Chandrappa,,Other,SDE II,,,core,November 2014 Launch/Advanced Technology Group/@294010
