game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-cea,125,Andrey Bachmanov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,126,Valentin Danilenko,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,127,Valeriy Djura,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,128,Sergey Dudkin,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,129,Dmitriy Grigorenko,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,130,Andrey Kholodov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,131,Filipp Ivanov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,132,Anatoliy Koruka,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,133,Sergey Krayniy,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,134,Aleksandr Larionov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,135,Sergey Larionov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,136,Dmitriy Motorygin,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,137,Pavel Ryazantsev,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,138,Aleksandra Seliverstova,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,139,Aleksey Skorohod,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,140,Andrey Baranov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,141,Dmitriy Milyavskiy,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,142,Andrey Movsesyan,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,143,Rick Raymo,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,144,Max Hoberman,,Other,Creative Director,,Certain Affinity Inc.,core,L268
halo-cea,145,Phil Wattenbarger,,Production,Executive Producer,,Certain Affinity Inc.,core,L270
halo-cea,146,David Ancira,,Art,Visual Art Lead,,Certain Affinity Inc.,core,L272
halo-cea,147,Alex Chrisman,,Production,Lead Producer,,Certain Affinity Inc.,core,L274
halo-cea,148,Adam Crist,,Design,Lead Designer,,Certain Affinity Inc.,core,L276
halo-cea,149,William Fox,,Production,Lead Producer,,Certain Affinity Inc.,core,L278
halo-cea,150,Dave Prout,,Art,Lead Artist/Technical Artist,,Certain Affinity Inc.,core,L280
halo-cea,151,Stefan Sinclair,,Engineering,Lead Programmer,,Certain Affinity Inc.,core,L282
halo-cea,152,Kyle Uberman,,QA,QA Lead,,Certain Affinity Inc.,core,L284
halo-cea,153,Lorraine Zawada,,Art,Lead Environment Artist,,Certain Affinity Inc.,core,L287
halo-cea,154,Steev Kelly,,Art,Lead Technical Artist,,Certain Affinity Inc.,core,L289
halo-cea,155,Jason Morne,,Art,Concept Artist,,Certain Affinity Inc.,core,L291
halo-cea,156,Jason Bretz,,Art,Environment Artist,,Certain Affinity Inc.,core,L293
halo-cea,157,Martin Cable,,Art,Environment Artist,,Certain Affinity Inc.,core,L295
halo-cea,158,John Grubner,,Art,VFX Artist,,Certain Affinity Inc.,core,L297
halo-cea,159,Brad Jeansonne,,Art,Concept Artist,,Certain Affinity Inc.,core,L299
halo-cea,160,Rick Knox,,Art,Environment Artist,,Certain Affinity Inc.,core,L301
halo-cea,161,Luiz Kruel,,Art,Technical Artist,,Certain Affinity Inc.,core,L303
