person_id,display_name,variants,first_game,last_game,game_count,games,span_years,largest_gap_years,uncertain
bhanu-pratap,Bhanu Pratap,Bhanu Pratap,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bharath-srinivasan,Bharath Srinivasan,Bharath Srinivasan,halo-4,halo-4,1,halo-4,0,0,False
bhatta-shreemanendu,Bhatta Shreemanendu,Bhatta Shreemanendu,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bienvenido-santos,Bienvenido Santos,Bienvenido Santos,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bil-leeman,Bil Leeman,Bil Leeman,halo-5,halo-5,1,halo-5,0,0,False
bill-cernansky,Bill Cernansky,Bill Cernansky,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bill-clark,Bill Clark,Bill Clark,halo-4,halo-4,1,halo-4,0,0,False
bill-fowler,Bill Fowler,Bill Fowler,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
bill-lindell,Bill Lindell,Bill Lindell,halo-cea,halo-4,2,halo-cea|halo-4,1,1,False
bill-mauer,Bill Mauer,Bill Mauer,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bill-metters,Bill Metters,Bill Metters,halo-3,halo-3,1,halo-3,0,0,False
bill-pickersgill,Bill Pickersgill,Bill Pickersgill,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bill-rosas,Bill Rosas,Bill Rosas,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
bill-schiefelbein,Bill Schiefelbein,Bill Schiefelbein,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bill-wade,Bill Wade,Bill Wade,halo-4,halo-4,1,halo-4,0,0,False
billy-ta,Billy Ta,Billy Ta,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bin-mohamed-mustafa-hariz,Bin Mohamed Mustafa Hariz,Bin Mohamed Mustafa Hariz,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bing-huan-chio,Bing Huan Chio,Bing Huan Chio,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
biran-hinman,Biran Hinman,Biran Hinman,halo-cea,halo-cea,1,halo-cea,0,0,False
bj-christian,BJ Christian,BJ Christian,halo-4,halo-5,2,halo-4|halo-5,3,3,False
blain-kramer,Blain Kramer,Blain Kramer,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
blaine-crockatt,Blaine Crockatt,Blaine Crockatt,halo-cea,halo-4,2,halo-cea|halo-4,1,1,False
blair-metcalf,Blair Metcalf,Blair Metcalf,halo-4,halo-4,1,halo-4,0,0,False
blair-richmond,Blair Richmond,Blair Richmond,halo-cea,halo-cea,1,halo-cea,0,0,False
blake-bender,Blake Bender,Blake Bender,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
blake-hodges,Blake Hodges,Blake Hodges,halo-mcc-2021,halo-campaign-evolved,3,halo-mcc-2021|halo-infinite|halo-campaign-evolved,5,5,False
blake-low,Blake Low,Blake Low,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
blazej-zawadzki,Blażej Zawadzki,Blażej Zawadzki|Błażej Zawadzki,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bob-bobdor-campbell,Bob Bobdor Campbell,Bob Bobdor Campbell,halo-reach,halo-reach,1,halo-reach,0,0,False
bob-burwell,Bob Burwell,Bob Burwell,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bob-glessner,Bob Glessner,Bob Glessner,halo-3,halo-reach,3,halo-3|halo-3-odst|halo-reach,3,2,False
bob-jensen,Bob Jensen,Bob Jensen,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bob-odonnell,Bob O'Donnell,Bob O'Donnell,halo-3,halo-reach,2,halo-3|halo-reach,3,3,False
bob-settles,Bob Settles,Bob Settles,halo-ce,halo-ce,1,halo-ce,0,0,False
bob-zasio,Bob Zasio,Bob Zasio,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
bobby-arlauskas,Bobby Arlauskas,Bobby Arlauskas|Robert Arlauskas,halo-4,halo-mcc,2,halo-4|halo-mcc,2,2,False
bobby-castillo,Bobby Castillo,Bobby Castillo,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
bogdan-cososchi,Bogdan Cososchi,Bogdan Cososchi,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
bogdan-marica,Bogdan Marica,Bogdan Marica,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bogdan-zavarzin,Bogdan Zavarzin,Bogdan Zavarzin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
boguslaw-kostecki,Boguslaw Kostecki,Boguslaw Kostecki,halo-5,halo-5,1,halo-5,0,0,False
bojin-shi,Bojin Shi,Bojin Shi,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bonnie-robbins,Bonnie Robbins,Bonnie Robbins,halo-5,halo-5,1,halo-5,0,0,False
bonnie-ross,Bonnie Ross,Bonnie Ross|Bonnie Ross-Ziegler|Bonnie Ross Ziegler,halo-cea,halo-infinite,6,halo-cea|halo-4|halo-mcc|halo-5|halo-mcc-2021|halo-infinite,10,6,False
borhan-ahmadi,Borhan Ahmadi,Borhan Ahmadi,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
boris-erickson,Boris Erickson,Boris Erickson,halo-5,halo-5,1,halo-5,0,0,False
boris-radilov,Boris Radilov,Boris Radilov,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
boris-sherstov,Boris Sherstov,Boris Sherstov,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
botond-csizmadia,Botond Csizmadia,Botond Csizmadia,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bowen-liu,Bowen Liu,Bowen Liu,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brad-beaumont,Brad Beaumont,Brad Beaumont,halo-cea,halo-cea,1,halo-cea,0,0,False
brad-bussell,Brad Bussell,Brad Bussell,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brad-fish,Brad Fish,Brad Fish,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
brad-hilderbrand,Brad Hilderbrand,Brad Hilderbrand,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brad-jeansonne,Brad Jeansonne,Brad Jeansonne,halo-cea,halo-4,2,halo-cea|halo-4,1,1,False
brad-ritchie,Brad Ritchie,Brad Ritchie,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brad-shortt,Brad Shortt,Brad Shortt,halo-5,halo-campaign-evolved,3,halo-5|halo-infinite|halo-campaign-evolved,11,6,False
brad-welch,Brad Welch,Brad Welch,halo-4,halo-5,2,halo-4|halo-5,3,3,False
braden-league,Braden League,Braden League,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
braden-lynch,Braden Lynch,Braden Lynch,halo-4,halo-4,1,halo-4,0,0,False
braden-parkes,Braden Parkes,Braden Parkes,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bradford-hinkle,Bradford Hinkle,Bradford Hinkle,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bradford-johnson,Bradford Johnson,Bradford Johnson,halo-cea,halo-cea,1,halo-cea,0,0,False
bradford-lee,Bradford Lee,Bradford Lee,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
bradley-davi,Bradley Davi,Bradley Davi,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bradley-grey,Bradley Grey,Bradley Grey,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
bradley-jakubek,Bradley Jakubek,Bradley Jakubek,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bradley-knowles,Bradley Knowles,Bradley Knowles,halo-cea,halo-cea,1,halo-cea,0,0,False
bradley-mclaughlin,Bradley McLaughlin,Bradley McLaughlin,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bradley-miller,Bradley Miller,Bradley Miller,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bradley-rossetti,Bradley Rossetti,Bradley Rossetti,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brady-estes,Brady Estes,Brady Estes,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brady-hagan,Brady Hagan,Brady Hagan,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
brady-parmer,Brady Parmer,Brady Parmer,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brady-semon,Brady Semon,Brady Semon,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brady-winter,Brady Winter,Brady Winter,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brahm-lichty,Brahm Lichty,Brahm Lichty,halo-3,halo-3,1,halo-3,0,0,False
branden-bean,Branden Bean,Branden Bean,halo-4,halo-4,1,halo-4,0,0,False
branden-grenier,Branden Grenier,Branden Grenier,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-anthony,Brandon Anthony,Brandon Anthony,halo-2,halo-2,1,halo-2,0,0,False
brandon-blanchard,Brandon Blanchard,Brandon Blanchard,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-burlison,Brandon Burlison,Brandon Burlison,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-chan,Brandon Chan,Brandon Chan,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-chang,Brandon Chang,Brandon Chang,halo-5,halo-5,1,halo-5,0,0,False
brandon-dawson,Brandon Dawson,Brandon Dawson,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-eosforth,Brandon Eosforth,Brandon Eosforth|Brandon Edsforth,halo-3,halo-3,1,halo-3,0,0,False
brandon-habib,Brandon Habib,Brandon Habib,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-hall,Brandon Hall,Brandon Hall,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brandon-hush,Brandon Hush,Brandon Hush,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
brandon-kachel,Brandon Kachel,Brandon Kachel,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brandon-keener,Brandon Keener,Brandon Keener|Brandon James Keener,halo-5,halo-5,1,halo-5,0,0,False
brandon-layton,Brandon Layton,Brandon Layton,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
brandon-nobbs,Brandon Nobbs,Brandon Nobbs,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brandon-nutt,Brandon Nutt,Brandon Nutt,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-pogrob,Brandon Pogrob,Brandon Pogrob,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brandon-riggs,Brandon Riggs,Brandon Riggs,halo-cea,halo-cea,1,halo-cea,0,0,False
brandon-riza,Brandon Riza,Brandon Riza,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brandon-roos,Brandon Roos,Brandon Roos,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brandon-salcedo,Brandon Salcedo,Brandon Salcedo,halo-cea,halo-mcc,2,halo-cea|halo-mcc,3,3,False
brandon-stam,Brandon Stam,Brandon Stam,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-stevens,Brandon Stevens,Brandon Stevens,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brandon-stewart,Brandon Stewart,Brandon Stewart,halo-reach,halo-reach,1,halo-reach,0,0,False
brandon-young,Brandon Young,Brandon Young,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brandy-snow,Brandy Snow,Brandy Snow,halo-4,halo-4,1,halo-4,0,0,False
brannon-boren,Brannon Boren,Brannon Boren,halo-ce,halo-ce,1,halo-ce,0,0,False
brant-wagner,Brant Wagner,Brant Wagner,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
breanne-miller,Bre Miller,Bre Miller|Breanne Miller,halo-4,halo-4,1,halo-4,0,0,False
brecken-hipp,Brecken Hipp,Brecken Hipp,halo-5,halo-5,1,halo-5,0,0,False
brenainn-jordan,Brenainn Jordan,Brenainn Jordan,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brendan-calpin,Brendan Calpin,Brendan Calpin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brendan-hansen,Brendan Hansen,Brendan Hansen,halo-mcc-2021,halo-campaign-evolved,3,halo-mcc-2021|halo-infinite|halo-campaign-evolved,5,5,False
brendan-hillier,Brendan Hillier,Brendan Hillier,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brendan-muir,Brendan Muir,Brendan Muir,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brendan-sell,Brendan Sell,Brendan Sell,halo-4,halo-4,1,halo-4,0,0,False
brendan-sheedy,Brendan Sheedy,Brendan Sheedy,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brendan-thibodeau,Brendan Thibodeau,Brendan Thibodeau,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brendan-walker,Brendan Walker,Brendan Walker,halo-3-odst,halo-5,3,halo-3-odst|halo-reach|halo-5,6,5,False
brendan-wilson,Brendan Wilson,Brendan Wilson,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brenden-haddad,Brenden Haddad,Brenden Haddad,halo-5,halo-5,1,halo-5,0,0,False
brendon-bauman,Brendon Bauman,Brendon Bauman,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brennan-butts,Brennan Butts,Brennan Butts,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brennon-miller,Brennon Miller,Brennon Miller,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brent-abrahamsen,Brent Abrahamsen,Brent Abrahamsen,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
brent-friedman,Brent Friedman,Brent Friedman,halo-4,halo-4,1,halo-4,0,0,False
brent-george,Brent George,Brent George,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
brent-houston,Brent Houston,Brent Houston,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brent-metcalfe,Brent Metcalfe,Brent Metcalfe,halo-3-odst,halo-cea,3,halo-3-odst|halo-reach|halo-cea,2,1,False
brent-wiley,Brent Wiley,Brent Wiley,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bret-kiraly,Bret Kiraly,Bret Kiraly,halo-4,halo-4,1,halo-4,0,0,False
breton-vivian,Breton Vivian,Breton Vivian,halo-5,halo-5,1,halo-5,0,0,False
brett-acuff,Brett Acuff,Brett Acuff,halo-4,halo-4,1,halo-4,0,0,False
brett-bearden,Brett Bearden,Brett Bearden,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brett-gow,Brett Gow,Brett Gow,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
brett-hoffmann,Brett Hoffmann,Brett Hoffmann,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brett-paton,Brett Paton,Brett Paton,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
brett-peck,Brett Peck,Brett Peck,halo-5,halo-campaign-evolved,4,halo-5|halo-mcc-2021|halo-infinite|halo-campaign-evolved,11,6,False
brett-schroeder,Brett Schroeder,Brett Schroeder,halo-4,halo-4,1,halo-4,0,0,False
brett-voss,Brett Voss,Brett Voss,halo-cea,halo-cea,1,halo-cea,0,0,False
brett-williams,Brett Williams,Brett Williams,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brette-levitan,Brette Levitan,Brette Levitan,halo-5,halo-5,1,halo-5,0,0,False
bri-mills,Bri Mills,Bri Mills,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-albrecht,Brian Albrecht,Brian Albrecht,halo-5,halo-5,1,halo-5,0,0,False
brian-alvarez,Brian Alvarez,Brian Alvarez,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brian-beebe,Brian Beebe,Brian Beebe,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-berryhill,Brian Berryhill,Brian Berryhill,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-brooks,Brian Brooks,Brian Brooks,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brian-canning,Brian Canning,Brian Canning,halo-mcc-2021,halo-campaign-evolved,2,halo-mcc-2021|halo-campaign-evolved,5,5,False
brian-cheng,Brian Cheng,Brian Cheng,halo-4,halo-4,1,halo-4,0,0,False
brian-christian,Brian Christian,Brian Christian,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brian-didomenico,Brian DiDomenico,Brian DiDomenico,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brian-dunn,"Brian ""Beard"" Dunn","Brian ""Beard"" Dunn|Brian Dunn",halo-reach,halo-campaign-evolved,5,halo-reach|halo-4|halo-5|halo-infinite|halo-campaign-evolved,16,6,False
brian-etheridge,Brian Etheridge,Brian Etheridge,halo-5,halo-5,1,halo-5,0,0,False
brian-fieser,Brian Fieser,Brian Fieser,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brian-frank,Brian Frank,Brian Frank,halo-reach,halo-reach,1,halo-reach,0,0,False
brian-gonzales,Brian Gonzales,Brian Gonzales,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-guevara,Brian Guevara,Brian Guevara,halo-mcc-2021,halo-campaign-evolved,2,halo-mcc-2021|halo-campaign-evolved,5,5,False
brian-haucke,Brian Haucke,Brian Haucke,halo-3,halo-cea,3,halo-3|halo-reach|halo-cea,4,3,False
brian-hudson,Brian Hudson,Brian Hudson,halo-4,halo-4,1,halo-4,0,0,False
brian-hughes,Brian Hughes,Brian Hughes,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
brian-jarrard,Brian Jarrard,Brian Jarrard,halo-2,halo-campaign-evolved,6,halo-2|halo-3|halo-reach|halo-mcc-2021|halo-infinite|halo-campaign-evolved,22,11,False
brian-jodoin,Brian Jodoin,Brian Jodoin,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brian-johnston,Brian Johnston,Brian Johnston,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-k-richards,Brian Richards,Brian Richards|Brian K Richards,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
brian-kuhn,Brian Kuhn,Brian Kuhn,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-laager,Brian Laager,Brian Laager,halo-4,halo-4,1,halo-4,0,0,False
brian-lawrence,Brian Lawrence,Brian Lawrence,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brian-lee-white,Brian Lee White,Brian Lee White,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brian-lemon,Brian Lemon,Brian Lemon,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
brian-lui,Brian Lui,Brian Lui,halo-5,halo-5,1,halo-5,0,0,False
brian-may,Brian May,Brian May,halo-5,halo-5,1,halo-5,0,0,False
brian-meldy,Brian Meldy,Brian Meldy|Brian Meloy,halo-3,halo-3,1,halo-3,0,0,False
brian-miller,Brian Miller,Brian Miller,halo-4,halo-4,1,halo-4,0,0,False
brian-morden,Brian Morden,Brian Morden,halo-ce,halo-2,2,halo-ce|halo-2,3,3,False
brian-noon,Brian Noon,Brian Noon,halo-4,halo-4,1,halo-4,0,0,False
brian-okane,Brian O'Kane,Brian O'Kane,halo-5,halo-5,1,halo-5,0,0,False
brian-posehn,Brian Posehn,Brian Posehn,halo-2,halo-2,1,halo-2,0,0,False
brian-reed,Brian Reed,Brian Reed,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brian-schafheimer,Brian Schafheimer,Brian Schafheimer,halo-4,halo-4,1,halo-4,0,0,False
brian-sharp,Brian Sharp,Brian Sharp,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
brian-shiau,Brian Shiau,Brian Shiau,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-shultz,Brian Shultz,Brian Shultz,halo-ce,halo-ce,1,halo-ce,0,0,False
brian-sievers,Brian Sievers,Brian Sievers,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-skurski,Brian Skurski,Brian Skurski,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
brian-sommer,Brian Sommer,Brian Sommer,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-sturm,Brian Sturm,Brian Sturm,halo-3,halo-3,1,halo-3,0,0,False
brian-sulpicio-larcena,Brian Sulpicio Larcena,Brian Sulpicio Larcena|Brian Sulpicio Roque Larcena,halo-5,halo-5,1,halo-5,0,0,False
brian-sunter,Brian Sunter,Brian Sunter,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-t-delaney,Brian T. Delaney,Brian T. Delaney,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brian-t-mcgee,Brian T. McGee,Brian T. McGee,halo-3,halo-3,1,halo-3,0,0,False
brian-traugott,Brian Traugott,Brian Traugott,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brian-trifon,Brian Trifon,Brian Trifon,halo-cea,halo-mcc,2,halo-cea|halo-mcc,3,3,False
brian-trochim,Brian Trochim,Brian Trochim,halo-5,halo-5,1,halo-5,0,0,False
brian-walker,Brian Walker,Brian Walker,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brian-weiss,Brian Weiss,Brian Weiss,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
brian-yu,Brian Yu,Brian Yu,halo-4,halo-4,1,halo-4,0,0,False
brianna-romero,Brianna Romero,Brianna Romero,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
brice-legrand,Brice Legrand,Brice Legrand,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bridgette-cummins,Bridgette Cummins,Bridgette Cummins,halo-4,halo-4,1,halo-4,0,0,False
brie-chindeyerle,Brie Chin-Deyerle,Brie Chin-Deyerle,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brien-goodrich,Brien Goodrich,Brien Goodrich,halo-4,halo-5,2,halo-4|halo-5,3,3,False
brigittie-tijerina,Brigittie Tijerina,Brigittie Tijerina,halo-4,halo-4,1,halo-4,0,0,False
brittany-drew,Brittany Drew,Brittany Drew,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
brittany-johnson,Brittany Johnson,Brittany Johnson,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
brittany-uomoleale,Brittany Uomoleale,Brittany Uomoleale,halo-5,halo-5,1,halo-5,0,0,False
brittney-hahn,Brittney Hahn,Brittney Hahn,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bronson-lysy,Bronson Lysy,Bronson Lysy,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brooke-allison,Brooke Allison,Brooke Allison,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
brooke-branch,Brooke Branch,Brooke Branch,halo-5,halo-5,1,halo-5,0,0,False
brooke-hamel,Brooke Hamel,Brooke Hamel,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brooke-routh,Brooke Routh,Brooke Routh,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
brooklyn-sheets,Brooklyn Sheets,Brooklyn Sheets,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bruce-cho,Bruce Cho,Bruce Cho,halo-reach,halo-reach,1,halo-reach,0,0,False
bruce-chrisp,Bruce Chrisp,Bruce Chrisp,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bruce-phillips,Bruce Phillips,Bruce Phillips,halo-reach,halo-cea,2,halo-reach|halo-cea,1,1,False
bruce-roberts,Bruce Roberts,Bruce Roberts,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bruce-thomas,Bruce Thomas,Bruce Thomas,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
bruce-white,Bruce White,Bruce White,halo-5,halo-5,1,halo-5,0,0,False
bruno-paez-rodriguez,Bruno Páez Rodríguez,Bruno Páez Rodríguez,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bryan-bishop,Bryan Bishop,Bryan Bishop,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bryan-bothwell,Bryan Bothwell,Bryan Bothwell,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
bryan-cook,Bryan Cook,Bryan Cook,halo-5,halo-5,1,halo-5,0,0,False
bryan-daize,Bryan Daize,Bryan Daize,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bryan-dale,Bryan Dale,Bryan Dale,halo-cea,halo-cea,1,halo-cea,0,0,False
bryan-daniele-cero-alcarde,Bryan Daniele Cero Alcarde,Bryan Daniele Cero Alcarde,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
bryan-decann,Bryan DeCann,Bryan DeCann,halo-reach,halo-4,2,halo-reach|halo-4,2,2,False
bryan-fulcher,Bryan Fulcher,Bryan Fulcher,halo-4,halo-4,1,halo-4,0,0,False
bryan-hargrave,Brian Hargrave,Brian Hargrave|Bryan Hargrave,halo-3,halo-3-odst,2,halo-3|halo-3-odst,2,2,False
bryan-higa,Bryan Higa,Bryan Higa,halo-4,halo-4,1,halo-4,0,0,False
bryan-hillestad,Bryan Hillestad,Bryan Hillestad,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
bryan-j-thomas,Bryan Thomas,Bryan Thomas|Bryan J. Thomas,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
bryan-koski,Bryan Koski,Bryan Koski,halo-reach,halo-infinite,3,halo-reach|halo-mcc-2021|halo-infinite,11,11,False
