game_id,name,roles
halo-campaign-evolved,Kurokawa Masaya,Additional Localized Voices
halo-campaign-evolved,Ky Nam Pham,Level Artists
halo-campaign-evolved,Kyle Fraser,XGS Special Thanks
halo-campaign-evolved,Kyle Odell,Software Test Engineers
halo-campaign-evolved,Kyntrell Mitchell-Vaughn,Software Test Engineers
halo-campaign-evolved,Kyoichiro Ishiyama,Japanese Tester
halo-campaign-evolved,Kyungseo Min,Technical Narrative Designer
halo-campaign-evolved,Lace Yamamoto,Senior Business Administrator
halo-campaign-evolved,Lai Li,IT Leader
halo-campaign-evolved,Lalo Torres,Social Media & Content Producer
halo-campaign-evolved,Lam Thai Thanh,Level Artists
halo-campaign-evolved,Lan Shuo,Environment Artists
halo-campaign-evolved,Laura Piest,German Tester
halo-campaign-evolved,Lauren Brake,Music Editorial & Integration
halo-campaign-evolved,Lauren Toomey,Special Thanks
halo-campaign-evolved,Lauren Whisnant,Producers
halo-campaign-evolved,Laurent Leriche,Playtest Producer
halo-campaign-evolved,Laurie Duncan,Performance Capture
halo-campaign-evolved,Lay Quoc Tuan,VFX Artists
halo-campaign-evolved,Le Hoang Nguyen Thuy,General Manager
halo-campaign-evolved,Le Khac Thai,Level Artists
halo-campaign-evolved,Le Minh Tu,Character Artists
halo-campaign-evolved,Le Mu,Environment Artists
halo-campaign-evolved,Le Thanh Nghi,IT Support Leader
halo-campaign-evolved,Le Thi Bich Ngoc,Art Lead
halo-campaign-evolved,Le Thi Diem Mi,Level Artists
halo-campaign-evolved,Le Thi Nguyet Anh,VFX Artists
halo-campaign-evolved,Le Thuy Phuong Thuy,Art Director
halo-campaign-evolved,Le Tran Hoang Long,Level Artists
halo-campaign-evolved,Le Van Tuan,Level Artists
halo-campaign-evolved,Le Vu Quang,Character Artists
halo-campaign-evolved,Le Xuan Tung,Senior Art Producers
halo-campaign-evolved,Lee Da Seul,Additional Localized Voices
halo-campaign-evolved,Lee R. Wilson,Storyboard Artist
halo-campaign-evolved,Lei Jiaying,Associate Art Directors
halo-campaign-evolved,Leif Duysen,Sound Engineers
halo-campaign-evolved,Lena Couty,Producer
halo-campaign-evolved,Lendryx Barnes,Sentinels
halo-campaign-evolved,Lenin Valdivia Virgen,Test Associates
halo-campaign-evolved,Leo Ibanez,Global Language Leads
halo-campaign-evolved,Leo Martinez,Senior Animator
halo-campaign-evolved,Leo Stalgrim,Concept Artists
halo-campaign-evolved,Leonard Holman,Principal Software Engineering Leads
halo-campaign-evolved,Leonardo Gajo,Additional Localized Voices
halo-campaign-evolved,Leonardo Rivabem,Brazilian Portuguese Translators
halo-campaign-evolved,Leroy Noel,VFX Artist
halo-campaign-evolved,Leszek Pietryka,Polish Translators
halo-campaign-evolved,Levente Szutor,Previz Artists
halo-campaign-evolved,Levente Vass,Cinematic TD
halo-campaign-evolved,León Schwartz,Mexican Spanish Translators
halo-campaign-evolved,Li Bo,Environment Artists
halo-campaign-evolved,Li Dongjie,Environment Artists
halo-campaign-evolved,Li Guang Yao,Environment Artists
halo-campaign-evolved,Li Haonan,Environment Artists
halo-campaign-evolved,Li Hongyu,Environment Artists
halo-campaign-evolved,Li Hooran,Technical Artists
halo-campaign-evolved,Li Jiahao,Environment Artists
halo-campaign-evolved,Li Jiahe,Concept Artists
halo-campaign-evolved,Li Jiahui,Environment Artists
halo-campaign-evolved,Li Jianwei,Environment Artists
halo-campaign-evolved,Li Jie,Environment Artists
halo-campaign-evolved,Li Jinbo,Environment Artists
halo-campaign-evolved,Li Jun,Environment Artists
halo-campaign-evolved,Li Junyi,Environment Artists
halo-campaign-evolved,Li Ling,Environment Artists
halo-campaign-evolved,Li Mao,Environment Artists
halo-campaign-evolved,Li Ming,Environment Artists
halo-campaign-evolved,Li Mingjie,Environment Artists
halo-campaign-evolved,Li Mu Fei,Additional Localized Voices
halo-campaign-evolved,Li Pianpian,Team Leaders
halo-campaign-evolved,Li Qifan,Environment Artists
halo-campaign-evolved,Li Shangyu,Environment Artists
halo-campaign-evolved,Li Shuangchao,Environment Artists
halo-campaign-evolved,Li Taolue,Environment Artists
halo-campaign-evolved,Li Xia,Planning
halo-campaign-evolved,Li Xianlin,Environment Artists
halo-campaign-evolved,Li Xinfei,Environment Artists
halo-campaign-evolved,Li Yali,Producers
halo-campaign-evolved,Li Yixuan,Animators
halo-campaign-evolved,Li Yongshuai,Environment Artists
halo-campaign-evolved,Li Youzhou,Environment Artists
halo-campaign-evolved,Li Yuan,Environment Artists
halo-campaign-evolved,Li Yuqin,Concept Artists
halo-campaign-evolved,Li Zhengmei,Character Artists
halo-campaign-evolved,Li Zhenxian,Environment Artists
halo-campaign-evolved,Li Ziyang,Environment Artists
halo-campaign-evolved,Liam Callahan,"Director, Business Planning"
halo-campaign-evolved,Liam Lutton,Software Test Engineers
halo-campaign-evolved,Liang Chen,IT Helpdesk
halo-campaign-evolved,Liang Tongquan,Environment Artists
halo-campaign-evolved,Liangqu Tu,Environment Artists
halo-campaign-evolved,Liao Jiawei,Concept Artists
halo-campaign-evolved,Lili Monroy,Support & Safety Agents
halo-campaign-evolved,Lilith Luce,Tech User Research Coordinator
halo-campaign-evolved,Lilla Tóth,Project Managers
halo-campaign-evolved,Lin Kuixu,Planning
halo-campaign-evolved,Lin Xin,Animators
halo-campaign-evolved,Lin Yu Cih,Quality Analysts
halo-campaign-evolved,Lin Yujie,Environment Artists
halo-campaign-evolved,Lina Ballesteros Gavilán,Recording Studio Manager
halo-campaign-evolved,Lina Madrid,Communications Manager
halo-campaign-evolved,Lindsay Gupton,Special Thanks
halo-campaign-evolved,Lindy Plunkett,Software Engineer
halo-campaign-evolved,Lisa Burgers,Special Thanks
halo-campaign-evolved,Liu Chang,Technical Artists
halo-campaign-evolved,Liu Chao Chien,Additional Localized Voices
halo-campaign-evolved,Liu Di,Environment Artists
halo-campaign-evolved,Liu Fei,Additional Localized Voices
halo-campaign-evolved,Liu Hanwen,Environment Artists
halo-campaign-evolved,Liu Jiachen,Character Artists
halo-campaign-evolved,Liu Junsong,Senior Animators
halo-campaign-evolved,Liu Kan,Simplified Chinese Translators
halo-campaign-evolved,Liu Lei,QA Team Leader
halo-campaign-evolved,Liu Linling,Animators
halo-campaign-evolved,Liu Liuxin,Environment Artists
halo-campaign-evolved,Liu Mengfan,Technical Artists
halo-campaign-evolved,Liu Mingyu,Technical Artists
halo-campaign-evolved,Liu Qian,Environment Artists
halo-campaign-evolved,Liu Shasha,Environment Artists
halo-campaign-evolved,Liu Yichao,Environment Artists
halo-campaign-evolved,Liu Yongheng,Environment Artists
halo-campaign-evolved,Liu Yongsheng,Art Directors
halo-campaign-evolved,Liu Yueting,Senior Animators
halo-campaign-evolved,Liu Zhe,Environment Artists
halo-campaign-evolved,Liu Zhu Jing,Sound Engineer
halo-campaign-evolved,Liz Berman,Sr. Client Partner
halo-campaign-evolved,Liz Smith,Sr. Creative Producer
halo-campaign-evolved,Ljiljana Antonović,Animators
halo-campaign-evolved,Logan McClure,Technical Artists
halo-campaign-evolved,Lorraine McLees,Victor 86 | Multiplayer Artists
halo-campaign-evolved,Louise O'Conner,XGS Chief of Staff
halo-campaign-evolved,Lourdes Montes Chinchilla,Additional Localized Voices
halo-campaign-evolved,Lu Di,Environment Artists
halo-campaign-evolved,Lu Ke,Producers
halo-campaign-evolved,Lu Lijia,Environment Artists
halo-campaign-evolved,Lu Xiao Tong,Additional Localized Voices
halo-campaign-evolved,Lu Yangyi,Environment Artists
halo-campaign-evolved,Luc Boers-Gein,Technical Testers
halo-campaign-evolved,Luc Boissieras,Special Thanks
halo-campaign-evolved,Luca Balázs,Producers
halo-campaign-evolved,Lucas Leger,Concept Associate Art Director
halo-campaign-evolved,Lucky Rock,R&D Software Engineer
halo-campaign-evolved,Luigi Rosa,Additional Localized Voices
halo-campaign-evolved,Luis Alcacer,Safety Agents
halo-campaign-evolved,Luisella Baragone,Italian Translators
halo-campaign-evolved,Luiza Lotufo,Brazilian Portuguese Translators
halo-campaign-evolved,Lukas Nic,Special Thanks
halo-campaign-evolved,Luke Timmins,Testers
halo-campaign-evolved,Lukáš Codr,Head of Quality
halo-campaign-evolved,Luo Hongbin,Environment Artists
halo-campaign-evolved,Luu So An,Level Team Leads
halo-campaign-evolved,Lv Jiahao,Environment Artists
halo-campaign-evolved,Lv LeLe,Environment Artists
halo-campaign-evolved,Ly Huy,Senior Art Producer
halo-campaign-evolved,László Káli,Assembling Expert
halo-campaign-evolved,László Nagy,Animators
halo-campaign-evolved,László Térmeg,FX Artists
halo-campaign-evolved,László Vitai,FX Artists
halo-campaign-evolved,Lê Quang Vũ,IT Support
halo-campaign-evolved,Ma Haotian,Environment Artists
halo-campaign-evolved,Ma Liang,Environment Artists
halo-campaign-evolved,Ma Yangyang,Simplified Chinese Language Coordinators
halo-campaign-evolved,Ma Yuhan,Environment Artists
halo-campaign-evolved,Ma Yuhong,Environment Artists
halo-campaign-evolved,Mach Tieu Long,Technical Artists
halo-campaign-evolved,Madeleine Tomlin,Digital Publishing Manager
halo-campaign-evolved,Madison Canaway,Research Analysts
halo-campaign-evolved,Mai Ly Nguyen,Quality Analysts
halo-campaign-evolved,Mai Ngoc Han,Planning Assistant
halo-campaign-evolved,Mai Nguyen Anh Khoa,Level Artists
halo-campaign-evolved,Mai Nguyen Nhut Quynh,Production Coordinators
halo-campaign-evolved,Mai Quang Nghiem,VFX Senior Art Producer
halo-campaign-evolved,Mai Van Thai Tu,Level Artists
halo-campaign-evolved,Maikel van der Veen,Animators
halo-campaign-evolved,Maksim Yakautsou,Associate Accessibility Test Associates
halo-campaign-evolved,Malwin Zaleski,Associate Accessibility Test Associates
halo-campaign-evolved,Manabu Ishibashi,Sound Engineer
halo-campaign-evolved,Manuel Auletta,Audio Tech Lead
halo-campaign-evolved,Marc Razor,Special Thanks
halo-campaign-evolved,Marc Smids,Special Thanks
halo-campaign-evolved,Marcell Tóth,Cinematic TD
halo-campaign-evolved,Marcellis Wentz,Lead Sandbox Animator
halo-campaign-evolved,Marcelo Quinonez,XGS Special Thanks
halo-campaign-evolved,Marcin Kubicki,Associate Accessibility Test Associates
halo-campaign-evolved,Marco Cagnacci,Animators
halo-campaign-evolved,Marco Fernando,Special Thanks
halo-campaign-evolved,Marco Mele,Special Thanks
halo-campaign-evolved,Marcus Just,Artistic Directors | Additional Localized Voices
halo-campaign-evolved,Marcus Lehto,Art Director
halo-campaign-evolved,Margaret Healy,Executive Business Admin
halo-campaign-evolved,Maria Rosa Sanna,Quality Analyst
halo-campaign-evolved,Maribel Martínez,Recording Studio Production Coordinator
halo-campaign-evolved,Mariia Drozdova,Lighting Artists
halo-campaign-evolved,Marina Málacco,Brazilian Portuguese Translators
halo-campaign-evolved,Marina Ovchinnikova,Concept Artists
halo-campaign-evolved,Marine Albet,French Translators
halo-campaign-evolved,Mario Rodriguez,Support & Safety Agents
halo-campaign-evolved,Mario Sánchez Moling,Sound Engineer
halo-campaign-evolved,Mariusz Steplen,Polish Reviewers
halo-campaign-evolved,Mark Bernal,Artists
halo-campaign-evolved,Mark Bosz,Character Technical Artist
halo-campaign-evolved,Mark Bremer,Additional Localized Voices
halo-campaign-evolved,Mark Daming,Sentinels
halo-campaign-evolved,Mark Dias,Private Mendoza | Pvt. Mendoza
halo-campaign-evolved,Mark Seminatore,Principal Software Engineering Manager
halo-campaign-evolved,Mark Thomas,Special Thanks
halo-campaign-evolved,Marko Tulic,Special Thanks
halo-campaign-evolved,Marta Czwarnóg,Associate Accessibility Test Associates
halo-campaign-evolved,Martin Blocking,German Reviewer
halo-campaign-evolved,Martin Fuller,Principal Software Engineer
halo-campaign-evolved,Martin Kruse,Artistic Directors
halo-campaign-evolved,Martin Mittner,Special Thanks
halo-campaign-evolved,Martin O'Donnell,"Audio Lead, Sound Design & Original Music | Special thanks for composing notable music in many of the Halo Games"
halo-campaign-evolved,Martin Smith,Sentinels
halo-campaign-evolved,Maryna Markava,Senior Technical Artist
halo-campaign-evolved,Marysol Lobo,Additional Localized Voices
halo-campaign-evolved,Masaki Kobori,Additional Localized Voices
halo-campaign-evolved,Masato Arai,Previz Artists
halo-campaign-evolved,Mason Blaut,Special Thanks
halo-campaign-evolved,Mason Miller,Competitive Insights Team Members I
halo-campaign-evolved,Massimo Giorgino,Quality Assurance Lead
halo-campaign-evolved,Mat Noguchi,Programmers
halo-campaign-evolved,Mateja Stanković,Special Thanks
halo-campaign-evolved,Matiás Mahler,Special Thanks
halo-campaign-evolved,Matt Diener,Executive Directors
halo-campaign-evolved,Matt Gradwohl,Special Thanks
halo-campaign-evolved,Matt Hohl,Principal Producers
halo-campaign-evolved,Matt Igaz,Test Leads
halo-campaign-evolved,Matt Mader,Producers
halo-campaign-evolved,Matt Mejias,Senior Technical Program Managers
halo-campaign-evolved,Matt Merrett,Senior Motion Designer
halo-campaign-evolved,Matt Piscitello,"Director, Business Planning"
halo-campaign-evolved,Matt Segur,Programmers
halo-campaign-evolved,Matteo Cagliari,Italian Tester
halo-campaign-evolved,Matthew Behunin,Technical Artists
halo-campaign-evolved,Matthew C. Benedict,Software Design Engineer
halo-campaign-evolved,Matthew Call,Principal Software Engineering Manager
halo-campaign-evolved,Matthew Chiam,Senior Software Engineers
halo-campaign-evolved,Matthew Jarvis,Head of Engineering
halo-campaign-evolved,Matthew Koch,Principal Software Engineers
halo-campaign-evolved,Matthew Osbond,Principal Tech Art Directors
halo-campaign-evolved,Matthew Peasley,Special Thanks
halo-campaign-evolved,Matthew Schaffter,FX Artist
halo-campaign-evolved,Matthew Shimabuku,Testers
halo-campaign-evolved,Matthew Soell,Crewman #1 | Classic Crewman | Additional Writing | Damage and Spin
halo-campaign-evolved,Matthew V. Booty,EVP & Chief Content Officer
halo-campaign-evolved,Matthias Bieler,Quality Analysts
halo-campaign-evolved,Matthieu Lejeune,French Tester
halo-campaign-evolved,Mattia Pontremoli,Sound Engineers
halo-campaign-evolved,Mauricio Merek,Mexican Spanish Reviewers
halo-campaign-evolved,Max Hoberman,User Interface Lead
halo-campaign-evolved,Max Szlagor,Creative Director
halo-campaign-evolved,Maxim Kramar,Russian Translators
halo-campaign-evolved,Maya Zach,Producer
halo-campaign-evolved,McKinley Johnson,Test Leads
halo-campaign-evolved,Megan Sanders,Senior Business Managers
halo-campaign-evolved,Meghan Adkins,Technical Testers
halo-campaign-evolved,Mei Ling,Producers
halo-campaign-evolved,Melina Rojas,Project Managers
halo-campaign-evolved,Melissa Boone,Special Thanks
halo-campaign-evolved,Meng Taofei,Producers
halo-campaign-evolved,Michael Dunn,Technical Director
halo-campaign-evolved,Michael Evans,Multiplayer Project Lead
halo-campaign-evolved,Michael Fahrny,Special Thanks
halo-campaign-evolved,Michael Frank,Senior Hard Surface Artists
halo-campaign-evolved,Michael Fu,Senior Technical PM
halo-campaign-evolved,Michael Gurlitz,Senior Software Engineers
halo-campaign-evolved,Michael Lochrane,Test Manager
halo-campaign-evolved,Michael Loscocco,Senior Software Engineers
halo-campaign-evolved,Michael Mata,Test Associates
halo-campaign-evolved,Michael McCormack,Senior Quality Leads
halo-campaign-evolved,Michael Murphy,Executive Directors
halo-campaign-evolved,Michael Nguyen,IT Support Analysts
halo-campaign-evolved,Michael Roberts,Sentinels
halo-campaign-evolved,Michael Salvatori,Additional Music
halo-campaign-evolved,Michael Sandrin,Senior Technical Artist
halo-campaign-evolved,Michael Sartain,Special Thanks
halo-campaign-evolved,Michael Schramm,Executive Directors
halo-campaign-evolved,Michael W. Malyuk,Principal Software Engineering Leads
halo-campaign-evolved,Michael Wetzel,Senior Software Engineers
halo-campaign-evolved,Michael Wu,Artists
halo-campaign-evolved,Michal Páleník,Special Thanks
halo-campaign-evolved,Michał Błoński,Senior Test Director
halo-campaign-evolved,Michel Bastien,"GM, XGS Development"
halo-campaign-evolved,Michelle Ward,Sentinels
halo-campaign-evolved,Michiko Kaiden,Additional Localized Voices
halo-campaign-evolved,Miguel Angel Ruiz,Additional Localized Voices
halo-campaign-evolved,Miguel Chavez,Special Thanks
halo-campaign-evolved,Miguel E. Corti,Senior Localization Producer
halo-campaign-evolved,Mihailo Novaković,Special Thanks
halo-campaign-evolved,Mike Bickel,Special Thanks
halo-campaign-evolved,Mike Bodie,Elite 1 | Burden Officer | Performance Capture
halo-campaign-evolved,Mike Cody,Testers
halo-campaign-evolved,Mike Dudley,Special Thanks
halo-campaign-evolved,Mike Ellis,Lead Level Designers
halo-campaign-evolved,Mike Gasser,Franchise User Researcher
halo-campaign-evolved,Mike Madeoy,Private Bisenti | Pvt. Bisenti
halo-campaign-evolved,Mike Perzel,Principal Rendering Lead
halo-campaign-evolved,Mike Sawicki,VFX Asset Manager
halo-campaign-evolved,Mike Soden,Senior Producers
halo-campaign-evolved,Mike Wilson,"Director, Finance"
halo-campaign-evolved,Mike Yurka,Special Thanks
halo-campaign-evolved,Mikhail Novikov,Technical Artists
halo-campaign-evolved,Miklós Nyilassy,Facility Manager
halo-campaign-evolved,Mikolaj Walkowski,Special Thanks
halo-campaign-evolved,Milena Ferrante,Italian Translators
halo-campaign-evolved,Milena Wróblewska,Associate Accessibility Test Associates
halo-campaign-evolved,Miles Artist,Software Test Engineers
halo-campaign-evolved,Milán Kosztyi,Lightcomp Artist
halo-campaign-evolved,Min Yugi,Producers
halo-campaign-evolved,Mindaugas Pocius,Technical Artists
halo-campaign-evolved,Ming Du,Environment Artists
halo-campaign-evolved,Ming Huang,Senior Program Manager Senior Data & Applied Scientist
halo-campaign-evolved,Mingyuan Jiang,Simplified Chinese Tester
halo-campaign-evolved,Minh Duong,Test Associates
halo-campaign-evolved,Minsung Jun,"Booking Coordinator, Sound"
halo-campaign-evolved,Miro Skandera,Previz Artists
halo-campaign-evolved,Mohammad Javad Naraqi,Animators
halo-campaign-evolved,Mona Holtmann,Special Thanks
halo-campaign-evolved,Monica Campana,Italian Translators
halo-campaign-evolved,Moodie Ghaddar,Special Thanks
halo-campaign-evolved,Morello Ivan,Additional Localized Voices
halo-campaign-evolved,Mu Di,Team Leaders
halo-campaign-evolved,Mu Xue Ting,Additional Localized Voices
halo-campaign-evolved,Murilo Jones,UI Technical Artists
halo-campaign-evolved,Mykola Tulakhov,Special Thanks
halo-campaign-evolved,Márton Balogh,Cinematic TD
halo-campaign-evolved,Nacho Rodriguez,Additional Localized Voices
halo-campaign-evolved,Nadia Wheaton,Music Editorial & Integration
halo-campaign-evolved,Naili Wang,Senior Animators
halo-campaign-evolved,Nan Sijiang,Team Leaders
halo-campaign-evolved,Naruyuki Sawada,Artistic Director
halo-campaign-evolved,Nataliia Marko,Animators
halo-campaign-evolved,Natalija Milosevic,Technical Artists
halo-campaign-evolved,Natasha Dobson,Operations
halo-campaign-evolved,Natasha Pearl,Producers
halo-campaign-evolved,Nate Castronova,Lead Environment Artists
halo-campaign-evolved,Nathan Jenson,Test Associates
halo-campaign-evolved,Nathaniel Gieber,Software Engineer
halo-campaign-evolved,Nerses Gezalyan,Foley Mixer
halo-campaign-evolved,Ngan Huynh Thi Hong,Level Artists
halo-campaign-evolved,Ngo Nguyen Thanh Truc,Level Artists
halo-campaign-evolved,Nguyen An Tuong,Level Artists
halo-campaign-evolved,Nguyen Chi Cong,Senior Technical Animator
halo-campaign-evolved,Nguyen Duc Mạnh,Character Artists
halo-campaign-evolved,Nguyen Duong Hong Diem,Production Coordinators
halo-campaign-evolved,Nguyen Duy Thuy,Level Artists
halo-campaign-evolved,Nguyen Giang Vy,Level Artists
halo-campaign-evolved,Nguyen Hoai Nam,"Regional Director, South Asia"
halo-campaign-evolved,Nguyen Hoang Anh,Concept Artists
halo-campaign-evolved,Nguyen Hoang Bao,Level Artists
halo-campaign-evolved,Nguyen Hoang Hung,Level Team Leads
halo-campaign-evolved,Nguyen Hoang Long,Level Artists | Technical Artists
halo-campaign-evolved,Nguyen Hoang Phuc,Level Artists
halo-campaign-evolved,Nguyen Hong Ngoc,Level Artists
halo-campaign-evolved,Nguyen Huu Tho,VFX Artists
halo-campaign-evolved,Nguyen Huyen Thien Khoi,IT Manager
halo-campaign-evolved,Nguyen Le Phuong Anh,Level Artists
halo-campaign-evolved,Nguyen Le Trung,Level Artists
halo-campaign-evolved,Nguyen Long Duy,Level Artists
halo-campaign-evolved,Nguyen Mai Phuong,Associate Art Producer
halo-campaign-evolved,Nguyen Minh Hai,FX Artists
halo-campaign-evolved,Nguyen Minh Nhat,VFX Art Director
halo-campaign-evolved,Nguyen Minh Thien,Level Artists
halo-campaign-evolved,Nguyen Nam,Level Team Leads
halo-campaign-evolved,Nguyen Ngoc Son,Level Artists
halo-campaign-evolved,Nguyen Ngoc Tu,Level Artists
halo-campaign-evolved,Nguyen Quang Phuc,VFX Artists
halo-campaign-evolved,Nguyen Quoc Anh,Level Artists
halo-campaign-evolved,Nguyen Quoc Anh Khoa,Level Artists
halo-campaign-evolved,Nguyen Quoc Thien Anh,Concept Artists
halo-campaign-evolved,Nguyen Tan Dat,Level Artists
halo-campaign-evolved,Nguyen Thao Duong,Lead Technical Artists
halo-campaign-evolved,Nguyen Thi Huyen Trang,VFX Artists
halo-campaign-evolved,Nguyen Thi Kim Anh,Level Artists
halo-campaign-evolved,Nguyen Thi Mai Anh,Art Producer
halo-campaign-evolved,Nguyen Thi My Dung,Level Artists
halo-campaign-evolved,Nguyen Thi Ngoc Huyen,Character Artists
halo-campaign-evolved,Nguyen Thi Ngoc Que,Level Artists
halo-campaign-evolved,Nguyen Thi Ngọc My,Level Artists
halo-campaign-evolved,Nguyen Thi Thu An,Level Artists
halo-campaign-evolved,Nguyen Thi Truc Nhu,Level Artists
halo-campaign-evolved,Nguyen Thi Ut Minh,Level Artists
halo-campaign-evolved,Nguyen Thien Quang,Level Artists
halo-campaign-evolved,Nguyen Tra Giang,Character Artists
halo-campaign-evolved,Nguyen Tri Dung,Level Artists
halo-campaign-evolved,Nguyen Trong Hieu,Level Artists | Senior Technical Manager
halo-campaign-evolved,Nguyen Trung Nguyễn,Level Artists
halo-campaign-evolved,Nguyen Van Ninh,Character Artists
halo-campaign-evolved,Nguyen Van Thinh,Level Artists
halo-campaign-evolved,Nguyen Vo Anh Minh,Level Artists
halo-campaign-evolved,Nguyen Xuan Trung,Level Artists
halo-campaign-evolved,Nguyễn Công Danh,Concept Artists
halo-campaign-evolved,Nhi Do Hai,Level Artists
halo-campaign-evolved,Nic Chambers,VFX Director
halo-campaign-evolved,Nic Yarbro,Special Thanks
halo-campaign-evolved,Nick Bygrave,Principal Software Engineering Lead
halo-campaign-evolved,Nick Conti,Special Thanks
halo-campaign-evolved,Nick McMordie,Sentinels
halo-campaign-evolved,Nick Moeller,Special Thanks
halo-campaign-evolved,Nick Treitman,Producers
halo-campaign-evolved,Nickolai Boulton,Video Producers
halo-campaign-evolved,Nico May,Senior Graphics Software Engineer
halo-campaign-evolved,Nicola Bichisao,Sound Engineers
halo-campaign-evolved,Nicole Boguth,Additional Localized Voices
halo-campaign-evolved,Nicole Owens,Software Engineer
halo-campaign-evolved,Nie Xingde,System Admin
halo-campaign-evolved,Niels Dewitte,Special Thanks
halo-campaign-evolved,Nigel Rankin,Technical Director
halo-campaign-evolved,Nikita Zinchenko,Lighting Artists
halo-campaign-evolved,Nikolai Narma,Data & Applied Scientist
halo-campaign-evolved,Nikolett Pánczél,Animators
halo-campaign-evolved,Nikolett Tóth,HR Operations Lead
halo-campaign-evolved,Nina Marien,Community Program Lead
halo-campaign-evolved,Nina Tran,German Language Coordinators
halo-campaign-evolved,Niyati Wadehra,Operations Managers
halo-campaign-evolved,Noah Benesch,XGS Special Thanks
halo-campaign-evolved,Noboru Garcia,Special Thanks
halo-campaign-evolved,Noelle McDonald,Aquent LLC
halo-campaign-evolved,Nolan Murphy,Test Associates
halo-campaign-evolved,Norbert Demecs,Cinematic TD
halo-campaign-evolved,Norbert Mikus,HR Director
halo-campaign-evolved,Norbert Nagy,Art Director
halo-campaign-evolved,Nuria Alcocer,Italian Language Coordinators | Russian Language Coordinators | Spanish Language Coordinators
halo-campaign-evolved,Octavio Martínez Morales,Mexican Spanish Translators
halo-campaign-evolved,Oleg Dolgikh,Technical Artists
halo-campaign-evolved,Oleksandr Lichkovakha,Lighting Artists
halo-campaign-evolved,Oleksandra Hlushchenko,Lighting Artists
halo-campaign-evolved,Olivia Goldblatt,Assistant Account Executive
halo-campaign-evolved,Olivér Györffy,Coordinators
halo-campaign-evolved,Olín Garcés,Additional Localized Voices
halo-campaign-evolved,Omeed Rameshni,"GM, Business and Product Management"
halo-campaign-evolved,Orienth Reyes,Test Associates
halo-campaign-evolved,Oscar O. Rojas,Test Associates
halo-campaign-evolved,Oswaldo Hernandez,Site PM/ Team Leader
halo-campaign-evolved,Paltineau Ovidiu,Animators
halo-campaign-evolved,Pamela Piscitello Caironi,Senior Product Marketing Manager
halo-campaign-evolved,Pan Yujie,Animators
halo-campaign-evolved,Paolo Lorenzino,Sound Engineer
halo-campaign-evolved,Parikshit Saraswat,Senior Rendering Engineer
halo-campaign-evolved,Park Seong Yeong,Additional Localized Voices
halo-campaign-evolved,Patricia Pérez Civera,Spanish Reviewer
halo-campaign-evolved,Patrick Decker,Sr. Gaming Licensing Manager
halo-campaign-evolved,Patrick Ginn,Senior Sound Designer
halo-campaign-evolved,Patrick Maka,Sentinels
halo-campaign-evolved,Patrick Marko,Technical Implementers | UI Artists
halo-campaign-evolved,Patrick Pacheco,Test Associates
halo-campaign-evolved,Patrik Nyilka,Cinematic TD
halo-campaign-evolved,Patryk Pawelec,Associate Accessibility Test Associates
halo-campaign-evolved,Patrícia Czékmány,Executive Assistant
halo-campaign-evolved,Pau Beltrán Gabarron,Sound Engineer | Recording Engineers
halo-campaign-evolved,Paul Bertone,Designers
halo-campaign-evolved,Paul Bleisch,Principal Architect
halo-campaign-evolved,Paul Clift,Multiplayer Artists
halo-campaign-evolved,Paul Lin,Simplified Chinese Language Coordinators | Traditional Chinese Language Coordinators
halo-campaign-evolved,Paul Lipson,President
halo-campaign-evolved,Paul McElhone,"Associate Manager, Content Lifecycle"
halo-campaign-evolved,Paul Morris,Scrum Masters
halo-campaign-evolved,Paul Pederson,Testers
halo-campaign-evolved,Paul Russel,Artists
halo-campaign-evolved,Paul Swiers,Sentinels
halo-campaign-evolved,Paul Whitehead,Special Thanks
halo-campaign-evolved,Pavel Zarubkin,VFX Artists
halo-campaign-evolved,Paweł Wójcik,Associate Accessibility Test Associates
halo-campaign-evolved,Pedro Oliveira,Animators
halo-campaign-evolved,Pedro Solano,Sentinels
halo-campaign-evolved,Pei Changhong,Environment Artists
halo-campaign-evolved,Penny Ferreiras,Senior Security Engineers
halo-campaign-evolved,Petar Veselinovic,Special Thanks
halo-campaign-evolved,Pete Stacker,Master Sergeant Stacker | Captain Jacob Keyes
halo-campaign-evolved,Peter Anderson,Operations Director
halo-campaign-evolved,Peter Demoreuille,Draft Dodgers
halo-campaign-evolved,Peter Giffin,Principal Technical Program Managers
halo-campaign-evolved,Peter King,Special Thanks
halo-campaign-evolved,Peter Marks,Multiplayer Artists
halo-campaign-evolved,Peter Martin,System Engineer
halo-campaign-evolved,Peter Naujoks,Playtest Coordinators
halo-campaign-evolved,Peter Parsons,Special Thanks
halo-campaign-evolved,Peter Schuster,Senior Software Engineer
halo-campaign-evolved,Peter Tran,Quality Engineers
halo-campaign-evolved,Petr Pěnka,Special Thanks
halo-campaign-evolved,Pham Hong Ngọc,Associate Art Producer
halo-campaign-evolved,Pham Thi Phi Yen,Planning Specialist
halo-campaign-evolved,Pham Thien Huy,Level Artists
halo-campaign-evolved,Pham Tran Thanh Nam,Level Artists
halo-campaign-evolved,Pham Van Nam,IT Facility Manager
halo-campaign-evolved,Phan Chi Tam,Level Artists
halo-campaign-evolved,Phan Doan Anh Nhat,Technical Artists
