game_id,source_ref,heading
halo-5,mobygames:tr31,Art
halo-5,mobygames:tr310,Production Babies
halo-5,mobygames:tr311,In Memory
halo-5,mobygames:tr312,In Memory
halo-5,mobygames:tr313,Other
halo-5,mobygames:tr32,Art
halo-5,mobygames:tr33,Art
halo-5,mobygames:tr34,Art
halo-5,mobygames:tr35,Art
halo-5,mobygames:tr36,Art
halo-5,mobygames:tr37,Art
halo-5,mobygames:tr38,Art
halo-5,mobygames:tr39,Art
halo-5,mobygames:tr4,Project Directors
halo-5,mobygames:tr40,Art
halo-5,mobygames:tr41,Art
halo-5,mobygames:tr42,Art
halo-5,mobygames:tr43,Art
halo-5,mobygames:tr44,Art
halo-5,mobygames:tr45,Art
halo-5,mobygames:tr46,Art
halo-5,mobygames:tr47,Art
halo-5,mobygames:tr48,Art
halo-5,mobygames:tr49,Art
halo-5,mobygames:tr5,Project Directors
halo-5,mobygames:tr50,Art
halo-5,mobygames:tr51,Art
halo-5,mobygames:tr52,Art
halo-5,mobygames:tr53,Art
halo-5,mobygames:tr54,Art
halo-5,mobygames:tr55,Art
halo-5,mobygames:tr56,Art
halo-5,mobygames:tr57,Art
halo-5,mobygames:tr58,Art
halo-5,mobygames:tr59,Art
halo-5,mobygames:tr6,Project Directors
halo-5,mobygames:tr60,Audio
halo-5,mobygames:tr61,Audio
halo-5,mobygames:tr62,Audio
halo-5,mobygames:tr63,Audio
halo-5,mobygames:tr64,Engineering
halo-5,mobygames:tr65,Engineering
halo-5,mobygames:tr66,Engineering
halo-5,mobygames:tr67,Engineering
halo-5,mobygames:tr68,Engineering
halo-5,mobygames:tr69,Engineering
halo-5,mobygames:tr7,Project Directors
halo-5,mobygames:tr70,Engineering
halo-5,mobygames:tr71,Engineering
halo-5,mobygames:tr72,Engineering
halo-5,mobygames:tr73,Engineering
halo-5,mobygames:tr74,Engineering
halo-5,mobygames:tr75,Engineering
halo-5,mobygames:tr76,Engineering
halo-5,mobygames:tr77,Engineering
halo-5,mobygames:tr78,Engineering
halo-5,mobygames:tr79,Engineering
halo-5,mobygames:tr8,Project Directors
halo-5,mobygames:tr80,Engineering
halo-5,mobygames:tr81,Engineering
halo-5,mobygames:tr82,Engineering
halo-5,mobygames:tr83,Engineering
halo-5,mobygames:tr84,Engineering
halo-5,mobygames:tr85,Engineering
halo-5,mobygames:tr86,Engineering
halo-5,mobygames:tr87,Engineering
halo-5,mobygames:tr88,Engineering
halo-5,mobygames:tr89,Engineering
halo-5,mobygames:tr9,Project Directors
halo-5,mobygames:tr90,Engineering
halo-5,mobygames:tr91,Production
halo-5,mobygames:tr92,Production
halo-5,mobygames:tr93,Production
halo-5,mobygames:tr94,Production
halo-5,mobygames:tr95,Production
halo-5,mobygames:tr96,Production
halo-5,mobygames:tr97,Production
halo-5,mobygames:tr98,Production
halo-5,mobygames:tr99,Production
halo-ce,L100,Credits
halo-ce,L101,Credits
halo-ce,L102,Credits
halo-ce,L103,Credits
halo-ce,L104,Credits
halo-ce,L105,Credits
halo-ce,L106,Credits
halo-ce,L107,Credits
halo-ce,L108,Credits
halo-ce,L109,Credits
halo-ce,L110,Credits
halo-ce,L111,Credits
halo-ce,L112,Credits
halo-ce,L113,Credits
halo-ce,L114,Credits
halo-ce,L115,Credits
halo-ce,L116,Credits
halo-ce,L117,Credits
halo-ce,L118,Credits
halo-ce,L119,Credits
halo-ce,L120,Credits
halo-ce,L121,Credits
halo-ce,L122,Credits
halo-ce,L123,Credits
halo-ce,L124,Credits
halo-ce,L125,Credits
halo-ce,L126,Credits
halo-ce,L127,Credits
halo-ce,L128,Credits
halo-ce,L129,Credits
halo-ce,L130,Credits
halo-ce,L131,Credits
halo-ce,L132,Credits
halo-ce,L133,Credits
halo-ce,L134,Credits
halo-ce,L135,Credits
halo-ce,L136,Credits
halo-ce,L137,Credits
halo-ce,L138,Credits
halo-ce,L139,Credits
halo-ce,L14,Credits
halo-ce,L140,Credits
halo-ce,L141,Credits
halo-ce,L142,Credits
halo-ce,L143,Credits
halo-ce,L144,Credits
halo-ce,L145,Credits
halo-ce,L146,Credits
halo-ce,L147,Credits
halo-ce,L148,Credits
halo-ce,L149,Credits
halo-ce,L15,Credits
halo-ce,L150,Credits
halo-ce,L151,Credits
halo-ce,L152,Credits
halo-ce,L153,Credits
halo-ce,L154,Credits
halo-ce,L155,Credits
halo-ce,L156,Credits
halo-ce,L157,Credits
halo-ce,L158,Credits
halo-ce,L159,Credits
halo-ce,L16,Credits
halo-ce,L160,Credits
halo-ce,L161,Credits
halo-ce,L162,Credits
halo-ce,L163,Credits
halo-ce,L164,Credits
halo-ce,L165,Credits
halo-ce,L166,Credits
halo-ce,L167,Credits
halo-ce,L168,Credits
halo-ce,L169,Credits
halo-ce,L17,Credits
halo-ce,L170,Credits
halo-ce,L171,Credits
halo-ce,L172,Credits
halo-ce,L173,Credits
halo-ce,L174,Credits
halo-ce,L175,Credits
halo-ce,L176,Credits
halo-ce,L177,Credits
halo-ce,L178,Credits
halo-ce,L179,Credits
halo-ce,L18,Credits
halo-ce,L180,Credits
halo-ce,L181,Credits
halo-ce,L182,Credits
halo-ce,L183,Credits
halo-ce,L184,Credits
halo-ce,L185,Credits
halo-ce,L186,Credits
halo-ce,L187,Credits
halo-ce,L188,Credits
halo-ce,L189,Credits
halo-ce,L19,Credits
halo-ce,L190,Credits
halo-ce,L191,Credits
halo-ce,L192,Credits
halo-ce,L193,Credits
halo-ce,L194,Credits
halo-ce,L195,Credits
halo-ce,L196,Credits
halo-ce,L197,Credits
halo-ce,L198,Credits
halo-ce,L199,Credits
halo-ce,L20,Credits
halo-ce,L200,Credits
halo-ce,L201,Credits
halo-ce,L202,Credits
halo-ce,L203,Credits
halo-ce,L204,Credits
halo-ce,L205,Credits
halo-ce,L206,Credits
halo-ce,L207,Credits
halo-ce,L208,Credits
halo-ce,L209,Credits
halo-ce,L21,Credits
halo-ce,L210,Credits
halo-ce,L211,Credits
halo-ce,L212,Credits
halo-ce,L213,Credits
halo-ce,L214,Credits
halo-ce,L215,Credits
halo-ce,L216,Credits
halo-ce,L217,Credits
halo-ce,L218,Credits
halo-ce,L219,Credits
halo-ce,L22,Credits
halo-ce,L220,Credits
halo-ce,L221,Credits
halo-ce,L222,Credits
halo-ce,L223,Credits
halo-ce,L224,Credits
halo-ce,L225,Credits
halo-ce,L226,Credits
halo-ce,L227,Credits
halo-ce,L228,Credits
halo-ce,L229,Credits
halo-ce,L23,Credits
halo-ce,L230,Credits
halo-ce,L231,Credits
halo-ce,L232,Credits
halo-ce,L233,Credits
halo-ce,L234,Credits
halo-ce,L236,Trivia
halo-ce,L237,Trivia
halo-ce,L239,Notes
halo-ce,L24,Credits
halo-ce,L240,Notes
halo-ce,L242,Sources
halo-ce,L243,Sources
halo-ce,L244,Sources
halo-ce,L25,Credits
halo-ce,L26,Credits
halo-ce,L27,Credits
halo-ce,L28,Credits
halo-ce,L29,Credits
halo-ce,L30,Credits
halo-ce,L31,Credits
halo-ce,L32,Credits
halo-ce,L33,Credits
halo-ce,L34,Credits
halo-ce,L35,Credits
halo-ce,L36,Credits
halo-ce,L37,Credits
halo-ce,L38,Credits
halo-ce,L39,Credits
halo-ce,L40,Credits
halo-ce,L41,Credits
halo-ce,L42,Credits
halo-ce,L43,Credits
halo-ce,L44,Credits
halo-ce,L45,Credits
halo-ce,L46,Credits
halo-ce,L47,Credits
halo-ce,L48,Credits
halo-ce,L49,Credits
halo-ce,L50,Credits
halo-ce,L51,Credits
halo-ce,L52,Credits
halo-ce,L53,Credits
halo-ce,L54,Credits
halo-ce,L55,Credits
halo-ce,L56,Credits
halo-ce,L57,Credits
halo-ce,L58,Credits
halo-ce,L59,Credits
halo-ce,L60,Credits
halo-ce,L61,Credits
halo-ce,L62,Credits
halo-ce,L63,Credits
halo-ce,L64,Credits
halo-ce,L65,Credits
halo-ce,L66,Credits
halo-ce,L67,Credits
halo-ce,L68,Credits
halo-ce,L69,Credits
halo-ce,L70,Credits
halo-ce,L71,Credits
halo-ce,L72,Credits
halo-ce,L73,Credits
halo-ce,L74,Credits
halo-ce,L75,Credits
halo-ce,L76,Credits
halo-ce,L77,Credits
halo-ce,L78,Credits
halo-ce,L79,Credits
halo-ce,L80,Credits
halo-ce,L81,Credits
halo-ce,L82,Credits
halo-ce,L83,Credits
halo-ce,L84,Credits
halo-ce,L85,Credits
halo-ce,L86,Credits
halo-ce,L87,Credits
halo-ce,L88,Credits
halo-ce,L89,Credits
halo-ce,L90,Credits
halo-ce,L91,Credits
halo-ce,L92,Credits
halo-ce,L93,Credits
halo-ce,L94,Credits
halo-ce,L95,Credits
halo-ce,L96,Credits
halo-ce,L97,Credits
halo-ce,L98,Credits
halo-ce,L99,Credits
halo-ce,mobygames:tr0,Xbox credits (2001)
halo-ce,mobygames:tr1,Credits
halo-ce,mobygames:tr10,Credits
halo-ce,mobygames:tr11,Credits
halo-ce,mobygames:tr12,Credits
halo-ce,mobygames:tr13,Credits
halo-ce,mobygames:tr14,Credits
halo-ce,mobygames:tr15,Credits
halo-ce,mobygames:tr16,Credits
halo-ce,mobygames:tr17,Credits
halo-ce,mobygames:tr18,Credits
halo-ce,mobygames:tr19,Credits
halo-ce,mobygames:tr2,Credits
halo-ce,mobygames:tr20,Credits
halo-ce,mobygames:tr21,Credits
halo-ce,mobygames:tr22,Credits
halo-ce,mobygames:tr23,Credits
halo-ce,mobygames:tr24,Credits
halo-ce,mobygames:tr25,Credits
halo-ce,mobygames:tr26,Credits
halo-ce,mobygames:tr27,Credits
halo-ce,mobygames:tr28,Credits
halo-ce,mobygames:tr29,Credits
halo-ce,mobygames:tr3,Credits
halo-ce,mobygames:tr30,Credits
halo-ce,mobygames:tr31,Credits
halo-ce,mobygames:tr32,Credits
halo-ce,mobygames:tr33,Credits
halo-ce,mobygames:tr34,Credits
halo-ce,mobygames:tr35,Credits
halo-ce,mobygames:tr36,Credits
halo-ce,mobygames:tr37,Credits
halo-ce,mobygames:tr38,Credits
halo-ce,mobygames:tr39,Special Thanks
halo-ce,mobygames:tr4,Credits
halo-ce,mobygames:tr40,Special Thanks
halo-ce,mobygames:tr41,Special Thanks
halo-ce,mobygames:tr42,Special Thanks
halo-ce,mobygames:tr43,Special Thanks
halo-ce,mobygames:tr44,Special Thanks
halo-ce,mobygames:tr45,Special Thanks
halo-ce,mobygames:tr46,Special Thanks
halo-ce,mobygames:tr47,Special Thanks
halo-ce,mobygames:tr48,Special Thanks
halo-ce,mobygames:tr49,Special Thanks
halo-ce,mobygames:tr5,Credits
halo-ce,mobygames:tr50,Special Thanks
halo-ce,mobygames:tr51,Special Thanks
halo-ce,mobygames:tr52,Special Thanks
halo-ce,mobygames:tr53,Special Thanks
halo-ce,mobygames:tr54,Special Thanks
halo-ce,mobygames:tr55,Special Thanks
halo-ce,mobygames:tr56,Special Thanks
halo-ce,mobygames:tr57,Special Thanks
halo-ce,mobygames:tr58,Special Thanks
halo-ce,mobygames:tr59,Special Thanks
halo-ce,mobygames:tr6,Credits
halo-ce,mobygames:tr60,Special Thanks
halo-ce,mobygames:tr61,Special Thanks
halo-ce,mobygames:tr62,Special Thanks
halo-ce,mobygames:tr63,Special Thanks
halo-ce,mobygames:tr64,Special Thanks
halo-ce,mobygames:tr65,Special Thanks
halo-ce,mobygames:tr66,Special Thanks
halo-ce,mobygames:tr67,Special Thanks
halo-ce,mobygames:tr68,Special Thanks
halo-ce,mobygames:tr69,Special Thanks
halo-ce,mobygames:tr7,Credits
halo-ce,mobygames:tr70,Special Thanks
halo-ce,mobygames:tr71,Special Thanks
halo-ce,mobygames:tr72,Special Thanks
halo-ce,mobygames:tr73,Special Thanks
halo-ce,mobygames:tr74,Special Thanks
halo-ce,mobygames:tr75,Special Thanks
halo-ce,mobygames:tr76,Special Thanks
halo-ce,mobygames:tr77,Special Thanks
halo-ce,mobygames:tr78,Special Thanks
halo-ce,mobygames:tr79,Special Thanks
halo-ce,mobygames:tr8,Credits
halo-ce,mobygames:tr80,Special Thanks
halo-ce,mobygames:tr81,Special Thanks
halo-ce,mobygames:tr9,Credits
halo-cea,L100,Credits / Saber Interactive / Art Department
halo-cea,L101,Credits / Saber Interactive / Art Department
halo-cea,L102,Credits / Saber Interactive / Art Department
halo-cea,L103,Credits / Saber Interactive / Art Department
halo-cea,L104,Credits / Saber Interactive / Art Department
halo-cea,L106,Credits / Saber Interactive / Concept Art
halo-cea,L107,Credits / Saber Interactive / Concept Art
halo-cea,L108,Credits / Saber Interactive / Concept Art
halo-cea,L109,Credits / Saber Interactive / Concept Art
halo-cea,L110,Credits / Saber Interactive / Concept Art
halo-cea,L111,Credits / Saber Interactive / Concept Art
halo-cea,L112,Credits / Saber Interactive / Concept Art
halo-cea,L113,Credits / Saber Interactive / Concept Art
halo-cea,L114,Credits / Saber Interactive / Concept Art
halo-cea,L115,Credits / Saber Interactive / Concept Art
halo-cea,L116,Credits / Saber Interactive / Concept Art
halo-cea,L117,Credits / Saber Interactive / Concept Art
halo-cea,L119,Credits / Saber Interactive / Modeling
halo-cea,L120,Credits / Saber Interactive / Modeling
halo-cea,L121,Credits / Saber Interactive / Modeling
halo-cea,L122,Credits / Saber Interactive / Modeling
halo-cea,L123,Credits / Saber Interactive / Modeling
halo-cea,L124,Credits / Saber Interactive / Modeling
halo-cea,L125,Credits / Saber Interactive / Modeling
halo-cea,L126,Credits / Saber Interactive / Modeling
halo-cea,L127,Credits / Saber Interactive / Modeling
halo-cea,L128,Credits / Saber Interactive / Modeling
halo-cea,L129,Credits / Saber Interactive / Modeling
halo-cea,L130,Credits / Saber Interactive / Modeling
halo-cea,L131,Credits / Saber Interactive / Modeling
halo-cea,L132,Credits / Saber Interactive / Modeling
halo-cea,L133,Credits / Saber Interactive / Modeling
halo-cea,L134,Credits / Saber Interactive / Modeling
halo-cea,L135,Credits / Saber Interactive / Modeling
halo-cea,L136,Credits / Saber Interactive / Modeling
halo-cea,L137,Credits / Saber Interactive / Modeling
halo-cea,L138,Credits / Saber Interactive / Modeling
halo-cea,L139,Credits / Saber Interactive / Modeling
halo-cea,L140,Credits / Saber Interactive / Modeling
halo-cea,L141,Credits / Saber Interactive / Modeling
halo-cea,L142,Credits / Saber Interactive / Modeling
halo-cea,L143,Credits / Saber Interactive / Modeling
halo-cea,L144,Credits / Saber Interactive / Modeling
halo-cea,L146,Credits / Saber Interactive / Assets Modeling
halo-cea,L147,Credits / Saber Interactive / Assets Modeling
halo-cea,L148,Credits / Saber Interactive / Assets Modeling
halo-cea,L149,Credits / Saber Interactive / Assets Modeling
halo-cea,L150,Credits / Saber Interactive / Assets Modeling
halo-cea,L151,Credits / Saber Interactive / Assets Modeling
halo-cea,L152,Credits / Saber Interactive / Assets Modeling
halo-cea,L153,Credits / Saber Interactive / Assets Modeling
halo-cea,L155,Credits / Saber Interactive / Technical Modeling
halo-cea,L156,Credits / Saber Interactive / Technical Modeling
halo-cea,L157,Credits / Saber Interactive / Technical Modeling
halo-cea,L158,Credits / Saber Interactive / Technical Modeling
halo-cea,L159,Credits / Saber Interactive / Technical Modeling
halo-cea,L160,Credits / Saber Interactive / Technical Modeling
halo-cea,L161,Credits / Saber Interactive / Technical Modeling
halo-cea,L162,Credits / Saber Interactive / Technical Modeling
halo-cea,L163,Credits / Saber Interactive / Technical Modeling
halo-cea,L164,Credits / Saber Interactive / Technical Modeling
halo-cea,L166,Credits / Saber Interactive / Animation
halo-cea,L167,Credits / Saber Interactive / Animation
halo-cea,L168,Credits / Saber Interactive / Animation
halo-cea,L169,Credits / Saber Interactive / Animation
halo-cea,L17,Credits
halo-cea,L170,Credits / Saber Interactive / Animation
halo-cea,L171,Credits / Saber Interactive / Animation
halo-cea,L172,Credits / Saber Interactive / Animation
halo-cea,L173,Credits / Saber Interactive / Animation
halo-cea,L174,Credits / Saber Interactive / Animation
halo-cea,L175,Credits / Saber Interactive / Animation
halo-cea,L177,Credits / Saber Interactive / SFX
halo-cea,L178,Credits / Saber Interactive / SFX
halo-cea,L179,Credits / Saber Interactive / SFX
halo-cea,L180,Credits / Saber Interactive / SFX
halo-cea,L181,Credits / Saber Interactive / SFX
halo-cea,L182,Credits / Saber Interactive / SFX
halo-cea,L184,Credits / Saber Interactive / Texturing
halo-cea,L185,Credits / Saber Interactive / Texturing
halo-cea,L186,Credits / Saber Interactive / Texturing
halo-cea,L187,Credits / Saber Interactive / Texturing
halo-cea,L188,Credits / Saber Interactive / Texturing
halo-cea,L189,Credits / Saber Interactive / Texturing
halo-cea,L19,Credits / Bungie
halo-cea,L190,Credits / Saber Interactive / Texturing
halo-cea,L191,Credits / Saber Interactive / Texturing
halo-cea,L192,Credits / Saber Interactive / Texturing
halo-cea,L193,Credits / Saber Interactive / Texturing
halo-cea,L194,Credits / Saber Interactive / Texturing
halo-cea,L195,Credits / Saber Interactive / Texturing
halo-cea,L196,Credits / Saber Interactive / Texturing
halo-cea,L197,Credits / Saber Interactive / Texturing
halo-cea,L199,Credits / Saber Interactive / Lighting
halo-cea,L20,Credits / Bungie
halo-cea,L200,Credits / Saber Interactive / Lighting
halo-cea,L201,Credits / Saber Interactive / Lighting
halo-cea,L202,Credits / Saber Interactive / Lighting
halo-cea,L203,Credits / Saber Interactive / Lighting
halo-cea,L204,Credits / Saber Interactive / Lighting
halo-cea,L205,Credits / Saber Interactive / Lighting
halo-cea,L206,Credits / Saber Interactive / Lighting
halo-cea,L208,Credits / Saber Interactive / UI
halo-cea,L209,Credits / Saber Interactive / UI
halo-cea,L210,Credits / Saber Interactive / UI
halo-cea,L211,Credits / Saber Interactive / UI
halo-cea,L213,Credits / Saber Interactive / Sound
halo-cea,L214,Credits / Saber Interactive / Sound
halo-cea,L215,Credits / Saber Interactive / Sound
halo-cea,L216,Credits / Saber Interactive / Sound
halo-cea,L218,Credits / Saber Interactive / QA Department
halo-cea,L219,Credits / Saber Interactive / QA Department
halo-cea,L220,Credits / Saber Interactive / QA Department
halo-cea,L221,Credits / Saber Interactive / QA Department
halo-cea,L222,Credits / Saber Interactive / QA Department
halo-cea,L223,Credits / Saber Interactive / QA Department
halo-cea,L224,Credits / Saber Interactive / QA Department
halo-cea,L225,Credits / Saber Interactive / QA Department
halo-cea,L226,Credits / Saber Interactive / QA Department
halo-cea,L227,Credits / Saber Interactive / QA Department
halo-cea,L228,Credits / Saber Interactive / QA Department
halo-cea,L229,Credits / Saber Interactive / QA Department
halo-cea,L23,Credits / Saber Interactive / Production
halo-cea,L230,Credits / Saber Interactive / QA Department
halo-cea,L231,Credits / Saber Interactive / QA Department
halo-cea,L232,Credits / Saber Interactive / QA Department
halo-cea,L233,Credits / Saber Interactive / QA Department
halo-cea,L234,Credits / Saber Interactive / QA Department
halo-cea,L235,Credits / Saber Interactive / QA Department
halo-cea,L236,Credits / Saber Interactive / QA Department
halo-cea,L237,Credits / Saber Interactive / QA Department
halo-cea,L238,Credits / Saber Interactive / QA Department
halo-cea,L239,Credits / Saber Interactive / QA Department
halo-cea,L24,Credits / Saber Interactive / Production
halo-cea,L241,Credits / Saber Interactive / Support
halo-cea,L242,Credits / Saber Interactive / Support
halo-cea,L243,Credits / Saber Interactive / Support
halo-cea,L244,Credits / Saber Interactive / Support
halo-cea,L245,Credits / Saber Interactive / Support
halo-cea,L246,Credits / Saber Interactive / Support
halo-cea,L247,Credits / Saber Interactive / Support
halo-cea,L248,Credits / Saber Interactive / Support
halo-cea,L249,Credits / Saber Interactive / Support
halo-cea,L25,Credits / Saber Interactive / Production
halo-cea,L250,Credits / Saber Interactive / Support
halo-cea,L252,Credits / Saber Interactive / Motion Capture
halo-cea,L253,Credits / Saber Interactive / Motion Capture
halo-cea,L254,Credits / Saber Interactive / Motion Capture
halo-cea,L255,Credits / Saber Interactive / Motion Capture
halo-cea,L256,Credits / Saber Interactive / Motion Capture
halo-cea,L257,Credits / Saber Interactive / Motion Capture
halo-cea,L258,Credits / Saber Interactive / Motion Capture
halo-cea,L259,Credits / Saber Interactive / Motion Capture
halo-cea,L26,Credits / Saber Interactive / Production
halo-cea,L260,Credits / Saber Interactive / Motion Capture
halo-cea,L261,Credits / Saber Interactive / Motion Capture
halo-cea,L263,Credits / Saber Interactive / Special Thanks
halo-cea,L264,Credits / Saber Interactive / Special Thanks
halo-cea,L266,Credits / Certain Affinity
halo-cea,L268,Credits / Certain Affinity / Project Leads
halo-cea,L269,Credits / Certain Affinity / Project Leads
halo-cea,L27,Credits / Saber Interactive / Production
halo-cea,L270,Credits / Certain Affinity / Project Leads
halo-cea,L271,Credits / Certain Affinity / Project Leads
halo-cea,L272,Credits / Certain Affinity / Project Leads
halo-cea,L273,Credits / Certain Affinity / Project Leads
halo-cea,L274,Credits / Certain Affinity / Project Leads
halo-cea,L275,Credits / Certain Affinity / Project Leads
halo-cea,L276,Credits / Certain Affinity / Project Leads
halo-cea,L277,Credits / Certain Affinity / Project Leads
halo-cea,L278,Credits / Certain Affinity / Project Leads
halo-cea,L279,Credits / Certain Affinity / Project Leads
halo-cea,L28,Credits / Saber Interactive / Production
halo-cea,L280,Credits / Certain Affinity / Project Leads
halo-cea,L281,Credits / Certain Affinity / Project Leads
halo-cea,L282,Credits / Certain Affinity / Project Leads
halo-cea,L283,Credits / Certain Affinity / Project Leads
halo-cea,L284,Credits / Certain Affinity / Project Leads
halo-cea,L285,Credits / Certain Affinity / Project Leads
halo-cea,L287,Credits / Certain Affinity / Art
halo-cea,L288,Credits / Certain Affinity / Art
halo-cea,L289,Credits / Certain Affinity / Art
halo-cea,L29,Credits / Saber Interactive / Production
halo-cea,L290,Credits / Certain Affinity / Art
halo-cea,L291,Credits / Certain Affinity / Art
halo-cea,L292,Credits / Certain Affinity / Art
halo-cea,L293,Credits / Certain Affinity / Art
halo-cea,L294,Credits / Certain Affinity / Art
halo-cea,L295,Credits / Certain Affinity / Art
halo-cea,L296,Credits / Certain Affinity / Art
halo-cea,L297,Credits / Certain Affinity / Art
halo-cea,L298,Credits / Certain Affinity / Art
halo-cea,L299,Credits / Certain Affinity / Art
halo-cea,L30,Credits / Saber Interactive / Production
halo-cea,L300,Credits / Certain Affinity / Art
halo-cea,L301,Credits / Certain Affinity / Art
halo-cea,L302,Credits / Certain Affinity / Art
halo-cea,L303,Credits / Certain Affinity / Art
halo-cea,L304,Credits / Certain Affinity / Art
halo-cea,L305,Credits / Certain Affinity / Art
halo-cea,L306,Credits / Certain Affinity / Art
halo-cea,L307,Credits / Certain Affinity / Art
halo-cea,L308,Credits / Certain Affinity / Art
halo-cea,L309,Credits / Certain Affinity / Art
halo-cea,L31,Credits / Saber Interactive / Production
halo-cea,L310,Credits / Certain Affinity / Art
halo-cea,L311,Credits / Certain Affinity / Art
halo-cea,L312,Credits / Certain Affinity / Art
halo-cea,L313,Credits / Certain Affinity / Art
halo-cea,L314,Credits / Certain Affinity / Art
halo-cea,L315,Credits / Certain Affinity / Art
halo-cea,L316,Credits / Certain Affinity / Art
halo-cea,L317,Credits / Certain Affinity / Art
halo-cea,L318,Credits / Certain Affinity / Art
halo-cea,L319,Credits / Certain Affinity / Art
halo-cea,L32,Credits / Saber Interactive / Production
halo-cea,L320,Credits / Certain Affinity / Art
halo-cea,L321,Credits / Certain Affinity / Art
halo-cea,L322,Credits / Certain Affinity / Art
halo-cea,L323,Credits / Certain Affinity / Art
halo-cea,L324,Credits / Certain Affinity / Art
halo-cea,L325,Credits / Certain Affinity / Art
halo-cea,L326,Credits / Certain Affinity / Art
halo-cea,L327,Credits / Certain Affinity / Art
halo-cea,L328,Credits / Certain Affinity / Art
halo-cea,L329,Credits / Certain Affinity / Art
halo-cea,L33,Credits / Saber Interactive / Production
halo-cea,L330,Credits / Certain Affinity / Art
halo-cea,L331,Credits / Certain Affinity / Art
halo-cea,L332,Credits / Certain Affinity / Art
halo-cea,L333,Credits / Certain Affinity / Art
halo-cea,L334,Credits / Certain Affinity / Art
halo-cea,L335,Credits / Certain Affinity / Art
halo-cea,L336,Credits / Certain Affinity / Art
halo-cea,L337,Credits / Certain Affinity / Art
halo-cea,L338,Credits / Certain Affinity / Art
halo-cea,L339,Credits / Certain Affinity / Art
halo-cea,L34,Credits / Saber Interactive / Production
halo-cea,L340,Credits / Certain Affinity / Art
halo-cea,L342,Credits / Certain Affinity / Design
halo-cea,L343,Credits / Certain Affinity / Design
halo-cea,L344,Credits / Certain Affinity / Design
halo-cea,L345,Credits / Certain Affinity / Design
halo-cea,L346,Credits / Certain Affinity / Design
halo-cea,L347,Credits / Certain Affinity / Design
halo-cea,L348,Credits / Certain Affinity / Design
halo-cea,L349,Credits / Certain Affinity / Design
halo-cea,L351,Credits / Certain Affinity / Design / Engineering
halo-cea,L352,Credits / Certain Affinity / Design / Engineering
halo-cea,L353,Credits / Certain Affinity / Design / Engineering
halo-cea,L354,Credits / Certain Affinity / Design / Engineering
halo-cea,L356,Credits / Certain Affinity / Quality Assurance
halo-cea,L357,Credits / Certain Affinity / Quality Assurance
halo-cea,L358,Credits / Certain Affinity / Quality Assurance
halo-cea,L359,Credits / Certain Affinity / Quality Assurance
halo-cea,L360,Credits / Certain Affinity / Quality Assurance
halo-cea,L361,Credits / Certain Affinity / Quality Assurance
halo-cea,L362,Credits / Certain Affinity / Quality Assurance
halo-cea,L363,Credits / Certain Affinity / Quality Assurance
halo-cea,L365,Credits / Certain Affinity / Studio Directors
halo-cea,L366,Credits / Certain Affinity / Studio Directors
halo-cea,L367,Credits / Certain Affinity / Studio Directors
halo-cea,L368,Credits / Certain Affinity / Studio Directors
halo-cea,L369,Credits / Certain Affinity / Studio Directors
halo-cea,L37,Credits / Saber Interactive / Game Integration
halo-cea,L370,Credits / Certain Affinity / Studio Directors
halo-cea,L371,Credits / Certain Affinity / Studio Directors
halo-cea,L372,Credits / Certain Affinity / Studio Directors
halo-cea,L373,Credits / Certain Affinity / Studio Directors
halo-cea,L374,Credits / Certain Affinity / Studio Directors
halo-cea,L376,Credits / Certain Affinity / Studio Support
halo-cea,L377,Credits / Certain Affinity / Studio Support
halo-cea,L378,Credits / Certain Affinity / Studio Support
halo-cea,L379,Credits / Certain Affinity / Studio Support
halo-cea,L38,Credits / Saber Interactive / Game Integration
halo-cea,L380,Credits / Certain Affinity / Studio Support
halo-cea,L381,Credits / Certain Affinity / Studio Support
halo-cea,L382,Credits / Certain Affinity / Studio Support
halo-cea,L383,Credits / Certain Affinity / Studio Support
halo-cea,L384,Credits / Certain Affinity / Studio Support
halo-cea,L385,Credits / Certain Affinity / Studio Support
halo-cea,L386,Credits / Certain Affinity / Studio Support
halo-cea,L387,Credits / Certain Affinity / Studio Support
halo-cea,L389,Credits / Audio
halo-cea,L39,Credits / Saber Interactive / Game Integration
halo-cea,L390,Credits / Audio
halo-cea,L392,Credits / Audio / Microsoft Studios
halo-cea,L393,Credits / Audio / Microsoft Studios
halo-cea,L395,Credits / Audio / Pyramind Studios
halo-cea,L396,Credits / Audio / Pyramind Studios
halo-cea,L397,Credits / Audio / Pyramind Studios
halo-cea,L398,Credits / Audio / Pyramind Studios
halo-cea,L399,Credits / Audio / Pyramind Studios
halo-cea,L40,Credits / Saber Interactive / Game Integration
halo-cea,L400,Credits / Audio / Pyramind Studios
halo-cea,L401,Credits / Audio / Pyramind Studios
halo-cea,L402,Credits / Audio / Pyramind Studios
halo-cea,L403,Credits / Audio / Pyramind Studios
halo-cea,L404,Credits / Audio / Pyramind Studios
halo-cea,L405,Credits / Audio / Pyramind Studios
halo-cea,L406,Credits / Audio / Pyramind Studios
halo-cea,L407,Credits / Audio / Pyramind Studios
halo-cea,L408,Credits / Audio / Pyramind Studios
halo-cea,L409,Credits / Audio / Pyramind Studios
halo-cea,L41,Credits / Saber Interactive / Game Integration
halo-cea,L410,Credits / Audio / Pyramind Studios
